venue,year,rank,venue_year_topic_id,count,venue_year_total,share_pct,specific_label_cn,specific_parent_category,short_keywords,representative_titles
ICLR,2022,4,ICLR_2022_T003,140,1094,12.8,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"domain, training, distribution, contrastive, classification",No One Representation to Rule Them All: Overlapping Features of Training Methods || Self-Joint Supervised Learning || ConFeSS: A Framework for Single Source Cross-Domain Few-Shot Learning || Self-supervised Learning is More Robust to Dataset Imbalance || KL Guided Domain Adaptation
ICLR,2022,5,ICLR_2022_T004,109,1094,9.96,高效大模型：参数高效微调与LoRA适配,Efficient LLMs,"language, continual, transformer, natural, training",Pretrained Language Model in Continual Learning: A Comparative Study || The Inductive Bias of In-Context Learning: Rethinking Pretraining Example Design || Towards a Unified View of Parameter-Efficient Transfer Learning || Memorizing Transformers || Finetuned Language Models are Zero-Shot Learners
ICLR,2022,6,ICLR_2022_T005,95,1094,8.68,AI4Science：分子生成、药物发现与化学建模,AI for Science,"graph, gnns, node, graphs, gnn","LEARNING GUARANTEES FOR GRAPH CONVOLUTIONAL NETWORKS ON THE STOCHASTIC BLOCK MODEL || Graph Condensation for Graph Neural Networks || A New Perspective on ""How Graph Neural Networks Go Beyond Weisfeiler-Lehman?"" || From Stars to Subgraphs: Uplifting Any GNN with Local Structure Awareness || GLASS: GNN with Labeling Tricks for Subgraph Representation Learning"
ICLR,2022,7,ICLR_2022_T006,90,1094,8.23,视觉感知：目标检测、识别与视觉表征,Computer Vision,"vision, image, object, detection, transformers",Efficient Self-supervised Vision Transformers for Representation Learning || When Vision Transformers Outperform ResNets without Pre-training or Strong Data Augmentations || EViT: Expediting Vision Transformers via Token Reorganizations || Object Pursuit: Building a Space of Objects via Discriminative Weight Generation || On the Connection between Local Attention and Dynamic Depth-wise Convolution
ICLR,2022,8,ICLR_2022_T007,88,1094,8.04,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"adversarial, training, robustness, attacks, federated",Robust Unlearnable Examples: Protecting Data Privacy Against Adversarial Learning || A Unified Wasserstein Distributional Robustness Framework for Adversarial Training || Provably Robust Adversarial Examples || Online Adversarial Attacks || Evading Adversarial Example Detection Defenses with Orthogonal Projected Gradient Descent
ICLR,2023,1,ICLR_2023_T000,281,1573,17.86,视觉感知：目标检测、识别与视觉表征,Computer Vision,"image, vision, visual, representation, contrastive","On the duality between contrastive and non-contrastive self-supervised learning || NeRN: Learning Neural Representations for Neural Networks || When and Why Vision-Language Models Behave like Bags-Of-Words, and What to Do About It? || What Do Self-Supervised Vision Transformers Learn? || Images as Weight Matrices: Sequential Image Generation Through Synaptic Learning Rules"
ICLR,2023,2,ICLR_2023_T001,238,1573,15.13,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,"reinforcement, policy, offline, agents, reward","Simplifying Model-based RL: Learning Representations, Latent-space Models, and Policies with One Objective || Is Conditional Generative Modeling all you need for Decision Making? || A General Framework for Sample-Efficient Function Approximation in Reinforcement Learning || BC-IRL: Learning Generalizable Reward Functions from Demonstrations || Offline Q-learning on Diverse Multi-Task Data Both Scales And Generalizes"
ICLR,2023,3,ICLR_2023_T002,223,1573,14.18,迁移泛化：域适应、OOD泛化与鲁棒表征（社会安全）,Robust / Transfer Learning,"training, optimization, gradient, deep, generalization",Generalization and Estimation Error Bounds for Model-based Neural Networks || Agnostic Learning of General ReLU Activation Using Gradient Descent || The Implicit Bias of Minima Stability in Multivariate Shallow ReLU Networks || Over-parameterized Model Optimization with Polyak-{\L}ojasiewicz Condition || Neural Networks Efficiently Learn Low-Dimensional Representations with SGD
ICLR,2023,4,ICLR_2023_T003,167,1573,10.62,大模型推理：问答、常识与思维链,LLM Reasoning,"language, reasoning, training, knowledge, generation",Compositional Semantic Parsing with Large Language Models || Sub-Task Decomposition Enables Learning in Sequence to Sequence Tasks || Least-to-Most Prompting Enables Complex Reasoning in Large Language Models || UL2: Unifying Language Learning Paradigms || Ask Me Anything: A simple strategy for prompting language models
ICLR,2023,5,ICLR_2023_T004,144,1573,9.15,迁移泛化：域适应、OOD泛化与鲁棒表征（社会安全-2）,Robust / Transfer Learning,"domain, training, label, adaptation, distribution",Modeling the Data-Generating Process is Necessary for Out-of-Distribution Generalization || A framework for benchmarking Class-out-of-distribution detection and its application to ImageNet || Divide to Adapt: Mitigating Confirmation Bias for Domain Adaptation of Black-Box Predictors || Domain Generalization via Heckman-type Selection Models || When Source-Free Domain Adaptation Meets Learning with Noisy Labels
ICLR,2023,6,ICLR_2023_T005,135,1573,8.58,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, image, generative, generation, process",Flow Matching for Generative Modeling || Building Normalizing Flows with Stochastic Interpolants || Generative Modelling with Inverse Heat Dissipation || Novel View Synthesis with Diffusion Models || Diffusion Probabilistic Fields
ICLR,2023,7,ICLR_2023_T006,126,1573,8.01,时序建模：时间序列预测、动力系统与基础模型,Time Series,"causal, time, latent, series, time series",Learning in temporally structured environments || Accurate Bayesian Meta-Learning by Accurate Task Posterior Inference || Versatile Neural Processes for Learning Implicit Neural Representations || Continual Unsupervised Disentangling of Self-Organizing Representations || MARS: Meta-learning as Score Matching in the Function Space
ICLR,2023,8,ICLR_2023_T007,117,1573,7.44,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"federated, adversarial, training, robustness, privacy","Effective passive membership inference attacks in federated learning against overparameterized models || Bias Propagation in Federated Learning || A law of adversarial risk, interpolation, and label noise || Inequality phenomenon in $l_{\infty}$-adversarial training, and its unrealized threats || Data-Free One-Shot Federated Learning Under Very High Statistical Heterogeneity"
ICLR,2023,9,ICLR_2023_T008,101,1573,6.42,图学习：GNN、节点分类与链接预测,Graph Learning,"graph, gnns, graphs, node, gnn","Graph Neural Networks are Inherently Good Generalizers: Insights by Bridging GNNs and MLPs || Learning MLPs on Graphs: A Unified View of Effectiveness, Robustness, and Efficiency || $\mathscr{N}$-WL: A New Hierarchy of Expressivity for Graph Neural Networks || Deep Ensembles for Graphs with Higher-order Dependencies || Effects of Graph Convolutions in Multi-layer Networks"
ICLR,2023,10,ICLR_2023_T009,41,1573,2.61,AI4Science：蛋白结构、序列与功能建模,AI for Science,"protein, molecular, molecules, drug, graph",3D Equivariant Diffusion for Target-Aware Molecule Generation and Affinity Prediction || Pre-training via Denoising for Molecular Property Prediction || Equivariant Shape-Conditioned Generation of 3D Molecules for Ligand-Based Drug Design || Retrieval-based Controllable Molecule Generation || Protein Representation Learning by Geometric Structure Pretraining
ICLR,2024,1,ICLR_2024_T000,493,2260,21.81,大模型推理：问答、常识与思维链,LLM Reasoning,"language, llms, training, reasoning, llm",Plug-and-Play: An Efficient Post-training Pruning Method for Large Language Models || Evaluating Large Language Models at Evaluating Instruction Following || A Paradigm Shift in Machine Translation: Boosting Translation Performance of Large Language Models || Compressing LLMs: The Truth is Rarely Pure and Never Simple || Hypothesis Search: Inductive Reasoning with Language Models
ICLR,2024,2,ICLR_2024_T001,342,2260,15.13,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,"reinforcement, policy, reward, offline, agents",Dual RL: Unification and New Methods for Reinforcement and Imitation Learning || Offline RL with Observation Histories: Analyzing and Improving Sample Complexity || Provable Offline Preference-Based Reinforcement Learning || The Effective Horizon Explains Deep RL Performance in Stochastic Environments || Policy Rehearsing: Training Generalizable Policies for Reinforcement Learning
ICLR,2024,3,ICLR_2024_T002,297,2260,13.14,生成模型：视频扩散生成与编辑,Generative AI,"diffusion, image, generation, generative, images",Denoising Diffusion via Image-Based Rendering || DDMI: Domain-agnostic Latent Diffusion Models for Synthesizing High-Quality Implicit Neural Representations || Image Inpainting via Tractable Steering of Diffusion Models || CADS: Unleashing the Diversity of Diffusion Models through Condition-Annealed Sampling || Diffusion in Diffusion: Cyclic One-Way Diffusion for Text-Vision-Conditioned Generation
ICLR,2024,4,ICLR_2024_T003,283,2260,12.52,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"image, visual, representation, object, vision",Q-Bench: A Benchmark for General-Purpose Foundation Models on Low-level Vision || Visual Data-Type Understanding does not emerge from scaling Vision-Language Models || Intriguing Properties of Generative Classifiers || Vision-by-Language for Training-Free Compositional Image Retrieval || Facing the Elephant in the Room: Visual Prompt Tuning or Full finetuning?
ICLR,2024,5,ICLR_2024_T004,281,2260,12.43,迁移泛化：域适应、OOD泛化与鲁棒表征（检测识别）,Robust / Transfer Learning,"training, deep, ood, generalization, features",Benign Overfitting and Grokking in ReLU Networks for XOR Cluster Data || Feature emergence via margin maximization: case studies in algebraic tasks || Sample-Efficient Linear Representation Learning from Non-IID Non-Isotropic Data || Towards Training Without Depth Limits: Batch Normalization Without Gradient Explosion || Koopman-based generalization bound: New aspect for full-rank weights
ICLR,2024,6,ICLR_2024_T005,229,2260,10.13,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"federated, adversarial, optimization, attacks, training",Like Oil and Water: Group Robustness Methods and Poisoning Defenses May Be at Odds || f-FERM: A Scalable Framework for Robust Fair Empirical Risk Minimization || Understanding Convergence and Generalization in Federated Learning through Feature Learning Theory || Near-Optimal Solutions of Constrained Learning Problems || On the Fairness ROAD: Robust Optimization for Adversarial Debiasing
ICLR,2024,7,ICLR_2024_T006,198,2260,8.76,AI4Science：蛋白结构、序列与功能建模,AI for Science,"graph, graphs, gnns, molecular, protein",A Simple and Scalable Representation for Graph Generation || Counting Graph Substructures with Graph Neural Networks || Hybrid Directional Graph Neural Network for Molecules || Equivariant Matrix Function Neural Networks || Graph Metanetworks for Processing Diverse Neural Architectures
ICLR,2024,8,ICLR_2024_T007,55,2260,2.43,迁移泛化：域适应、OOD泛化与鲁棒表征（迁移泛化）,Robust / Transfer Learning,"domain, adaptation, knowledge, continual, distillation",Fantastic Gains and Where to Find Them: On the Existence and Prospect of General Knowledge Transfer between Any Pretrained Model || Learning Conditional Invariances through Non-Commutativity || Memory-Assisted Sub-Prototype Mining for Universal Domain Adaptation || Continuous Invariance Learning || Adapting to Distribution Shift by Visual Domain Prompt Generation
ICLR,2024,9,ICLR_2024_T008,41,2260,1.81,三维视觉：点云、深度估计与相机姿态,3D Vision,"causal, treatment, variables, estimation, confounding",Causal Structure Recovery with Latent Variables under Milder Distributional and Graphical Assumptions || A Versatile Causal Discovery Framework to Allow Causally-Related Hidden Variables || Towards Characterizing Domain Counterfactuals for Invertible Latent Causal Models || Identifiable Latent Polynomial Causal Models through the Lens of Change || Structural Estimation of Partially Observed Linear Non-Gaussian Acyclic Model: A Practical Approach with Identifiability
ICLR,2024,10,ICLR_2024_T009,41,2260,1.81,时序建模：时间序列预测、动力系统与基础模型,Time Series,"series, time series, time, forecasting, series forecasting",T-Rep: Representation Learning for Time Series using Time-Embeddings || Learning to Embed Time Series Patches Independently || TEMPO: Prompt-based Generative Pre-trained Transformer for Time Series Forecasting || VQ-TR: Vector Quantized Attention for Time Series Forecasting || Self-Supervised Contrastive Learning for Long-term Forecasting
ICLR,2025,1,ICLR_2025_T000,565,3703,15.26,高效大模型：长上下文、注意力与推理优化,Efficient LLMs,"language, llms, training, llm, fine-tuning",Unveiling the Secret Recipe: A Guide For Supervised Fine-Tuning Small LLMs || $\text{D}_{2}\text{O}$: Dynamic Discriminative Operations for Efficient Long-Context Inference of Large Language Models || DataMan: Data Manager for Pre-training Large Language Models || A Probabilistic Perspective on Unlearning and Alignment for Large Language Models || Catastrophic Failure of LLM Unlearning via Quantization
ICLR,2025,2,ICLR_2025_T001,457,3703,12.34,优化理论：梯度方法、收敛性与训练动力学,Optimization,"optimization, training, deep, problem, gradient",Generalizability of Neural Networks Minimizing Empirical Risk Based on Expressive Power || Deep Kernel Posterior Learning under Infinite Variance Prior Weights || Generalization in VAE and Diffusion Models: A Unified Information-Theoretic Analysis || Convergence and Implicit Bias of Gradient Descent on Continual Linear Classification || MAST: model-agnostic sparsified training
ICLR,2025,3,ICLR_2025_T002,395,3703,10.67,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"visual, multimodal, video, language, understanding","MM1.5: Methods, Analysis & Insights from Multimodal LLM Fine-tuning || MMIU: Multimodal Multi-image Understanding for Evaluating Large Vision-Language Models || MMIE: Massive Multimodal Interleaved Comprehension Benchmark for Large Vision-Language Models || Towards Interpreting Visual Information Processing in Vision-Language Models || Eagle: Exploring The Design Space for Multimodal LLMs with Mixture of Encoders"
ICLR,2025,4,ICLR_2025_T003,353,3703,9.53,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,"reinforcement, policy, offline, policies, environments",Overcoming Slow Decision Frequencies in Continuous Control: Model-Based Sequence Reinforcement Learning for Model-Free Control || Horizon Generalization in Reinforcement Learning || Scalable Decision-Making in Stochastic Environments through Learned Temporal Abstraction || Towards General-Purpose Model-Free Reinforcement Learning || PWM: Policy Learning with Multi-Task World Models
ICLR,2025,5,ICLR_2025_T004,334,3703,9.02,大模型推理：问答、常识与思维链,LLM Reasoning,"llms, language, reasoning, llm, evaluation",MR-GSM8K: A Meta-Reasoning Benchmark for Large Language Model Evaluation || GSM-Symbolic: Understanding the Limitations of Mathematical Reasoning in Large Language Models || On the self-verification limitations of large language models on reasoning and planning tasks || Enhancing Language Model Agents using Diversity of Thoughts || Improving Reasoning Performance in Large Language Models via Representation Engineering
ICLR,2025,6,ICLR_2025_T005,330,3703,8.91,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, image, generation, sampling, generative","Simplifying, Stabilizing and Scaling Continuous-time Consistency Models || T-Stitch: Accelerating Sampling in Pre-Trained Diffusion Models with Trajectory Stitching || A Simple Approach to Unifying Diffusion-based Conditional Generation || Diff-2-in-1: Bridging Generation and Dense Perception with Diffusion Models || Tuning Timestep-Distilled Diffusion Model Using Pairwise Sample Optimization"
ICLR,2025,7,ICLR_2025_T006,260,3703,7.02,生成模型：视频扩散生成与编辑,Generative AI,"generation, video, motion, gaussian, diffusion",Diffusion$^2$: Dynamic 3D Content Generation via Score Composition of Video and Multi-view Diffusion Models || EG4D: Explicit Generation of 4D Object without Score Distillation || SV4D: Dynamic 3D Content Generation with Multi-Frame and Multi-View Consistency || Controlling Space and Time with Diffusion Models || DiffSplat: Repurposing Image Diffusion Models for Scalable Gaussian Splat Generation
ICLR,2025,8,ICLR_2025_T007,195,3703,5.27,图学习：GNN、节点分类与链接预测,Graph Learning,"graph, graphs, gnns, node, gnn",Holographic Node Representations: Pre-training Task-Agnostic Node Embeddings || Graph Neural Networks Are More Than Filters: Revisiting and Benchmarking from A Spectral Perspective || Higher-Order Graphon Neural Networks: Approximation and Cut Distance || Fully-inductive Node Classification on Arbitrary Graphs || Towards Bridging Generalization and Expressivity of Graph Neural Networks
ICLR,2025,9,ICLR_2025_T008,177,3703,4.78,时序建模：时间序列预测、动力系统与基础模型,Time Series,"time, series, time series, brain, dynamics",Meta-Dynamical State Space Models for Integrative Neural Data Analysis || Learning Interpretable Hierarchical Dynamical Systems Models from Time Series Data || NetFormer: An interpretable model for recovering dynamical connectivity in neuronal population dynamics || CREIMBO: Cross-Regional Ensemble Interactions in Multi-view Brain Observations || Nonlinear multiregion neural dynamics with parametric impulse response communication channels
ICLR,2025,10,ICLR_2025_T009,154,3703,4.16,生成模型：扩散模型、采样与内容生成,Generative AI,"molecular, protein, design, prediction, generation",UniGEM: A Unified Approach to Generation and Property Prediction for Molecules || MAGNet: Motif-Agnostic Generation of Molecules from Scaffolds || SynFlowNet: Design of Diverse and Novel Molecules with Synthesis Constraints || A new framework for evaluating model out-of-distribution generalisation for the biochemical domain || CBGBench: Fill in the Blank of Protein-Molecule Complex Binding Graph
ICLR,2026,1,ICLR_2026_T000,752,5352,14.05,生成模型：视频扩散生成与编辑,Generative AI,"diffusion, generation, video, image, generative",Streaming Autoregressive Video Generation via Diagonal Distillation || ReconViaGen: Towards Accurate Multi-view 3D Object Reconstruction via Generation || TwinFlow: Realizing One-step Generation on Large Models with Self-adversarial Flows || Uniform Discrete Diffusion with Metric Path for Video Generation || Learnable Sparsity for Vision Generative Models
ICLR,2026,2,ICLR_2026_T001,691,5352,12.91,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"language, attention, training, llms, quantization",Let's (not) just put things in Context: Test-time Training for Long-context LLMs || Draft-based Approximate Inference for LLMs || Learning is Forgetting; LLM Training As Lossy Compression || Grokking in LLM Pretraining? Monitor Memorization-to-Generalization without Test || Optimal Sparsity of Mixture-of-Experts Language Models for Reasoning Tasks
ICLR,2026,3,ICLR_2026_T002,655,5352,12.24,大模型推理：RL驱动推理与奖励学习,LLM Reasoning,"reasoning, language, llms, reinforcement, reward",Tricks or Traps? A Deep Dive into RL for LLM Reasoning || RL of Thoughts: Navigating LLM Reasoning with Inference-time Reinforcement Learning || $\textbf{Re}^{2}$: Unlocking LLM Reasoning via Reinforcement Learning with Re-solving || Reshaping Reasoning in LLMs: A Theoretical Analysis of RL Training Dynamics through Pattern Selection || Rectifying LLM Thought from Lens of Optimization
ICLR,2026,4,ICLR_2026_T003,645,5352,12.05,优化理论：随机/非凸优化与收敛率,Optimization,"optimization, training, framework, dynamics, gradient",A Derandomization Framework for Structure Discovery: Applications in Neural Networks and Beyond || Dual Perspectives on Non-Contrastive Self-Supervised Learning || Generalization Below the Edge of Stability: The Role of Data Geometry || Deep Learning with Learnable Product-Structured Activations || Composable Sparse Subnetworks via Maximum-Entropy Principle
ICLR,2026,5,ICLR_2026_T004,625,5352,11.68,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"reasoning, visual, multimodal, video, language",IV-Bench: A Benchmark for Image-Grounded Video Perception and Reasoning in Multimodal LLMs || MMR-V: What's Left Unsaid? A Benchmark for Multimodal Deep Reasoning in Videos || Reading Images Like Texts: Sequential Image Understanding in Vision-Language Models || LENS: Multi-level Evaluation of Multimodal Reasoning with Large Language Models || Mordal: Automated Pretrained Model Selection for Vision Language Models
ICLR,2026,6,ICLR_2026_T005,513,5352,9.59,视频理解：动作识别、长视频与时序建模,Video Understanding,"policy, reinforcement, action, policies, offline",Learning Massively Multitask World Models for Continuous Control || Scalable Offline Model-Based RL with Action Chunks || Compose Your Policies! Improving Diffusion-based or Flow-based Robot Policies via Test-time Distribution-level Composition || Toward Conservative Planning from Human-AI Preferences in Reinforcement Learning || Fine-tuning Behavioral Cloning Policies with Preference‑Based Reinforcement Learning
ICLR,2026,7,ICLR_2026_T006,372,5352,6.95,大模型评测：人类偏好、任务指标与领域评估,LLM Evaluation,"agents, evaluation, llms, language, agent",MCP-Bench: Benchmarking Tool-Using LLM Agents with Complex Real-World Tasks via MCP Servers || ACADREASON: Exploring the Limits of Reasoning Models with Academic Research Problems || SciNav: A General Agent Framework for Scientific Coding Tasks || Evaluating Memory in LLM Agents via Incremental Multi-Turn Interactions || A Benchmark for Deep Information Synthesis
ICLR,2026,8,ICLR_2026_T007,358,5352,6.69,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"safety, attacks, adversarial, unlearning, privacy",The Devil behind the mask: An emergent safety vulnerability of Diffusion LLMs || Watch the Weights: Unsupervised monitoring and control of fine-tuned LLMs || DiffuGuard: How Intrinsic Safety is Lost and Found in Diffusion Large Language Models || Winter Soldier: Backdooring Language Models at Pre-Training with Indirect Data Poisoning || Computational Barriers to Filtering for AI Alignment
ICLR,2026,9,ICLR_2026_T008,256,5352,4.78,时序建模：时间序列预测、动力系统与基础模型,Time Series,"time, series, time series, causal, forecasting","Structure Learning from Time-Series Data with Lag-Agnostic Structural Prior || Frozen Priors, Fluid Forecasts: Prequential Uncertainty for Low-Data Deployment with Pretrained Generative Models || SciTS: Scientific Time Series Understanding and Generation with LLMs || Unlocking the Value of Text: Event-Driven Reasoning and Multi-Level Alignment for Time Series Forecasting || PGRF-Net: A Prototype-Guided Relational Fusion Network for Diagnostic Multivariate Time-Series Anomaly Detection"
ICLR,2026,10,ICLR_2026_T009,194,5352,3.62,检索增强大模型：RAG、知识注入与问答,LLM / IR,"graph, retrieval, graphs, rag, knowledge",Learning Posterior Predictive Distributions for Node Classification from Synthetic Graph Priors || Bridging Input Feature Spaces Towards Graph Foundation Models || Actions Speak Louder than Prompts: A Large-Scale Study of LLMs for Graph Inference || Glance for Context: Learning When to Leverage LLMs for Node-Aware GNN-LLM Fusion || GNN-as-Judge: Unleashing the Power of LLMs for Graph Learning with GNN Feedback
ICML,2020,1,ICML_2020_T000,231,1084,21.31,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"training, deep, loss, labels, generalization","Towards a General Theory of Infinite-Width Limits of Neural Classifiers || Rigging the Lottery: Making All Tickets Winners || Unraveling Meta-Learning: Understanding Feature Representations for Few-Shot Tasks || Small Data, Big Decisions: Model Selection in the Small-Data Regime || Disentangling Trainability and Generalization in Deep Neural Networks"
ICML,2020,2,ICML_2020_T001,197,1084,18.17,优化理论：随机/非凸优化与收敛率,Optimization,"optimization, algorithm, algorithms, gradient, convergence",The Complexity of Finding Stationary Points with Stochastic Gradient Descent || Optimal approximation for unconstrained non-submodular minimization || Hybrid Stochastic-Deterministic Minibatch Proximal Gradient: Less-Than-Single-Pass Optimization with Nearly Optimal Generalization || Accelerated Stochastic Gradient-free and Projection-free Methods || Stochastic Gauss-Newton Algorithms for Nonconvex Compositional Optimization
ICML,2020,3,ICML_2020_T002,181,1084,16.7,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,"reinforcement, policy, algorithm, games, reward","Sequential Transfer in Reinforcement Learning with a Generative Model || Taylor Expansion Policy Optimization || Estimating Q(s,s’) with Deep Deterministic Dynamics Gradients || A Game Theoretic Framework for Model Based Reinforcement Learning || Learning Near Optimal Policies with Low Inherent Bellman Error"
ICML,2020,4,ICML_2020_T003,153,1084,14.11,生成模型：扩散模型、采样与内容生成,Generative AI,"inference, variational, generative, latent, distribution",Variational Inference for Sequential Data with Future Likelihood Estimates || Dissecting Non-Vacuous Generalization Bounds based on the Mean-Field Approximation || Undirected Graphical Models as Approximate Posteriors || Amortized Population Gibbs Samplers with Neural Sufficient Statistics || Efficiently sampling functions from Gaussian process posteriors
ICML,2020,5,ICML_2020_T004,77,1084,7.1,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"language, attention, memory, transformer, modeling","Mapping natural-language problems to formal-language solutions using structured neural representations || Calibration, Entropy Rates, and Memory in Language Models || Word-Level Speech Recognition With a Letter to Word Encoder || Robustifying Sequential Neural Processes || On Learning Language-Invariant Representations for Universal Machine Translation"
ICML,2020,6,ICML_2020_T005,73,1084,6.73,可信安全：对抗攻击、后门、水印与隐私（安全攻防）,Security / Privacy,"privacy, causal, fairness, private, differential privacy",Learning and Sampling of Atomic Interventions from Observations || LazyIter: A Fast Algorithm for Counting Markov Equivalent DAGs and Designing Experiments || Alleviating Privacy Attacks via Causal Learning || Bounding the fairness and accuracy of classifiers from population statistics || Data-Dependent Differentially Private Parameter Learning for Directed Graphical Models
ICML,2020,7,ICML_2020_T006,66,1084,6.09,在线决策：Bandit、后悔界与探索,Reinforcement Learning,"regret, bandits, algorithms, algorithm, online",Preselection Bandits || Meta-learning with Stochastic Linear Bandits || Exploration Through Reward Biasing: Reward-Biased Maximum Likelihood Estimation for Stochastic Multi-Armed Bandits || Structure Adaptive Algorithms for Stochastic Bandits || Structured Linear Contextual Bandits: A Sharp and Geometric Smoothed Analysis
ICML,2020,8,ICML_2020_T007,55,1084,5.07,可信安全：对抗攻击、后门、水印与隐私（安全攻防-2）,Security / Privacy,"adversarial, robust, attacks, robustness, perturbations",Adversarial Robustness Against the Union of Multiple Perturbation Models || Fundamental Tradeoffs between Invariance and Sensitivity to Adversarial Perturbations || Adversarial Learning Guarantees for Linear Hypotheses and Neural Networks || Towards Understanding the Regularization of Adversarial Robustness on Neural Networks || Learning Adversarially Robust Representations via Worst-Case Mutual Information Maximization
ICML,2020,9,ICML_2020_T008,51,1084,4.7,AI4Science：分子生成、药物发现与化学建模,AI for Science,"graph, graphs, node, molecular, problem",Generalization and Representational Limits of Graph Neural Networks || Faster Graph Embeddings via Coarsening || Fast Learning of Graph Neural Networks with Guaranteed Generalizability: One-hidden-layer Case || Graph Random Neural Features for Distance-Preserving Graph Representations || Convolutional Kernel Networks for Graph-Structured Data
ICML,2021,1,ICML_2021_T000,231,1183,19.53,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,"policy, reinforcement, agents, algorithms, algorithm",Beyond Variance Reduction: Understanding the True Impact of Baselines on Policy Optimization || Sample Efficient Reinforcement Learning In Continuous State Spaces: A Perspective Beyond Linearity || Learning and Planning in Average-Reward Markov Decision Processes || Posterior Value Functions: Hindsight Baselines for Policy Gradient Methods || On Reward-Free RL with Kernel and Neural Function Approximations: Single-Agent MDP and Markov Game
ICML,2021,2,ICML_2021_T001,173,1183,14.62,优化理论：随机/非凸优化与收敛率,Optimization,"algorithm, algorithms, problem, clustering, optimization",Optimal Complexity in Decentralized Training || SMG: A Shuffling Gradient-Based Method with Momentum || PAGE: A Simple and Optimal Probabilistic Gradient Estimator for Nonconvex Optimization || Sharper Generalization Bounds for Clustering || Robust Unsupervised Learning via L-statistic Minimization
ICML,2021,3,ICML_2021_T002,166,1183,14.03,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"training, deep, gradient, generalization, loss","Uniform Convergence, Adversarial Spheres and a Simple Remedy || On the Explicit Role of Initialization on the Convergence and Implicit Bias of Overparametrized Linear Networks || On the Proof of Global Convergence of Gradient Descent for Deep ReLU Networks with Linear Widths || Towards Understanding Learning in Neural Networks with Linear Teachers || Revealing the Structure of Deep Neural Networks via Convex Duality"
ICML,2021,4,ICML_2021_T003,163,1183,13.78,生成模型：扩散模型、采样与内容生成,Generative AI,"inference, variational, latent, distribution, generative",Oops I Took A Gradient: Scalable Sampling for Discrete Distributions || Global inducing point variational posteriors for Bayesian neural networks and deep Gaussian processes || On Signal-to-Noise Ratio Issues in Variational Inference for Deep Gaussian Processes || SigGPDE: Scaling Sparse Gaussian Processes on Sequential Data || Bayesian Deep Learning via Subnetwork Inference
ICML,2021,5,ICML_2021_T004,147,1183,12.43,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"attention, training, language, representations, meta-learning",Bridging Multi-Task Learning and Meta-Learning: Towards Efficient Training and Effective Adaptation || Dissecting Supervised Contrastive Learning || Parameterless Transductive Feature Re-representation for Few-Shot Learning || Function Contrastive Learning of Transferable Meta-Representations || Learning Transferable Visual Models From Natural Language Supervision
ICML,2021,6,ICML_2021_T005,140,1183,11.83,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"adversarial, training, robustness, label, robust",Lower Bounds on Cross-Entropy Loss in the Presence of Test-time Adversaries || RATT: Leveraging Unlabeled Data to Guarantee Generalization || Sample Complexity of Robust Linear Classification on Separated Data || Examining and Combating Spurious Features under Distribution Shift || Improved Algorithms for Agnostic Pool-based Active Classification
ICML,2021,7,ICML_2021_T006,99,1183,8.37,在线决策：Bandit、后悔界与探索,Reinforcement Learning,"regret, algorithm, problem, bandit, bandits",The Symmetry between Arms and Knapsacks: A Primal-Dual Approach for Bandits with Knapsacks || On Limited-Memory Subsampling Strategies for Bandits || On the Optimality of Batch Policy Optimization Algorithms || Approximation Theory Based Methods for RKHS Bandits || Dynamic Balancing for Model Selection in Bandits and RL
ICML,2021,8,ICML_2021_T007,64,1183,5.41,AI4Science：分子生成、药物发现与化学建模,AI for Science,"graph, gnns, graphs, node, equivariant",E(n) Equivariant Graph Neural Networks || From Local Structures to Size Generalization in Graph Neural Networks || Optimization of Graph Neural Networks: Implicit Acceleration by Skip Connections and More Depth || Deep Latent Graph Matching || Stochastic Iterative Graph Matching
