venue,year,topic,venue_year_topic_id,count,venue_year_total,share,topic_keywords,parent_category,topic_label_cn,topic_label_en,specific_label_cn,specific_parent_category,specific_label_en,representative_titles,title_terms,naming_evidence
EMNLP,2023,8,EMNLP_2023_T008,32,1047,0.0305635148042024,"retrieval, document, documents, dense, query, dense retrieval, relevance, generative, training, queries",LLM / IR,检索增强生成与信息检索,retrieval / document / documents,信息检索：搜索排序、文档检索与重排,Information Retrieval,search/ranking/document retrieval,How Does Generative Retrieval Scale to Millions of Passages? || Query Rewriting in Retrieval-Augmented Large Language Models || Query2doc: Query Expansion with Large Language Models || CAPSTONE : Curriculum Sampling for Dense Retrieval with Document Expansion || Is C hat GPT Good at Search? Investigating Large Language Models as Re-Ranking Agents,retrieval / language / query / expansion / how / does / generative / scale,"keywords=retrieval, document, documents, dense, query, dense retrieval, relevance, generative, training, queries; title_terms=retrieval / language / query / expansion / how / does / generative / scale"
ICCV,2023,0,ICCV_2023_T000,380,2156,0.1762523191094619,"domain, segmentation, training, detection, image, semantic, object, target, novel, labels",Computer Vision,目标检测与图像分割,domain / segmentation / training,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,domain adaptation/OOD generalization,"Distilling from Similar Tasks for Transfer Learning on a Budget || Towards Universal Image Embeddings: A Large-Scale Dataset and Challenge for Generic Image Representations || Revisiting Domain-Adaptive 3D Object Detection by Reliable, Diverse and Class-balanced Pseudo-Labeling || Cyclic-Bootstrap Labeling for Weakly Supervised Object Detection || Multi-Label Self-Supervised Learning with Scene Images",image / object / detection / labeling / supervised / distilling / similar / tasks,"keywords=domain, segmentation, training, detection, image, semantic, object, target, novel, labels; title_terms=image / object / detection / labeling / supervised / distilling / similar / tasks"
ICCV,2023,1,ICCV_2023_T001,348,2156,0.1614100185528757,"point, object, depth, detection, cloud, point cloud, features, estimation, state-of-the-art, segmentation",Computer Vision,目标检测与图像分割,point / object / depth,三维视觉：点云、深度估计与相机姿态（分割）,3D Vision,point cloud/depth/pose / 分割,"SC3K: Self-supervised and Coherent 3D Keypoints Estimation from Rotated, Noisy, and Decimated Point Cloud Data || Once Detected, Never Lost: Surpassing Human Performance in Offline LiDAR based 3D Object Detection || NeRF-Det: Learning Geometry-Aware Volumetric Representation for Multi-View 3D Object Detection || LIST: Learning Implicitly from Spatial Transformers for Single-View 3D Reconstruction || 2D3D-MATR: 2D-3D Matching Transformer for Detection-Free Registration Between Images and Point Clouds",detection / point / object / view / sc3k / self / supervised / coherent,"keywords=point, object, depth, detection, cloud, point cloud, features, estimation, state-of-the-art, segmentation; title_terms=detection / point / object / view / sc3k / self / supervised / coherent"
ICCV,2023,2,ICCV_2023_T002,222,2156,0.1029684601113172,"human, pose, face, image, images, facial, estimation, body, novel, reconstruction",Other,其他主题：human / pose / face,human / pose / face,三维视觉：点云、深度估计与相机姿态（视频时序）,3D Vision,point cloud/depth/pose / 视频时序,AG3D: Learning to Generate 3D Avatars from 2D Image Collections || DNA-Rendering: A Diverse Neural Actor Repository for High-Fidelity Human-Centric Rendering || Neural Reconstruction of Relightable Human Model from Monocular Video || NCHO: Unsupervised Learning for Neural 3D Composition of Humans and Objects || One-shot Implicit Animatable Avatars with Model-based Priors,avatars / rendering / human / ag3d / generate / image / collections / dna,"keywords=human, pose, face, image, images, facial, estimation, body, novel, reconstruction; title_terms=avatars / rendering / human / ag3d / generate / image / collections / dna"
ICCV,2023,3,ICCV_2023_T003,191,2156,0.0885899814471243,"video, temporal, action, videos, segmentation, recognition, information, object, frames, motion",Computer Vision,目标检测与图像分割,video / temporal / action,视觉感知：语义/实例/全景分割,Computer Vision,segmentation,Temporal Collection and Distribution for Referring Video Object Segmentation || A Large-scale Study of Spatiotemporal Representation Learning with a New Benchmark on Action Recognition || MeViS: A Large-scale Benchmark for Video Segmentation with Motion Expressions || LVOS: A Benchmark for Long-term Video Object Segmentation || Disentangling Spatial and Temporal Learning for Efficient Image-to-Video Transfer Learning,video / segmentation / benchmark / temporal / object / scale / collection / distribution,"keywords=video, temporal, action, videos, segmentation, recognition, information, object, frames, motion; title_terms=video / segmentation / benchmark / temporal / object / scale / collection / distribution"
ICCV,2023,4,ICCV_2023_T004,169,2156,0.0783858998144712,"visual, text, language, vision-language, image, pre-training, knowledge, prompt, images, downstream",Other,其他主题：visual / text / language,visual / text / language,多模态大模型：视觉语言理解与跨模态推理（视觉语言）,Multimodal LLM,multimodal/VLM understanding / 视觉语言,Learning Concise and Descriptive Attributes for Visual Recognition || I Can't Believe There's No Images! Learning Visual Tasks Using only Language Supervision || CTP:Towards Vision-Language Continual Pretraining via Compatible Momentum Contrast and Topology Preservation || ViLLA: Fine-Grained Vision-Language Representation Learning from Real-World Data || CiT: Curation in Training for Effective Vision-Language Data,language / vision / visual / concise / descriptive / attributes / recognition / can,"keywords=visual, text, language, vision-language, image, pre-training, knowledge, prompt, images, downstream; title_terms=language / vision / visual / concise / descriptive / attributes / recognition / can"
ICCV,2023,5,ICCV_2023_T005,162,2156,0.075139146567718,"vision, accuracy, training, attention, image, transformer, quantization, compression, efficient, transformers",Other,其他主题：vision / accuracy / training,vision / accuracy / training,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,inference acceleration/compression,Rethinking Vision Transformers for MobileNet Size and Speed || SeiT: Storage-Efficient Vision Training with Tokens Using 1% of Pixel Storage || Revisiting the Parameter Efficiency of Adapters from the Perspective of Precision Redundancy || Revisiting Vision Transformer from the View of Path Ensemble || Jumping through Local Minima: Quantization in the Loss Landscape of Vision Transformers,vision / transformers / storage / revisiting / rethinking / mobilenet / size / speed,"keywords=vision, accuracy, training, attention, image, transformer, quantization, compression, efficient, transformers; title_terms=vision / transformers / storage / revisiting / rethinking / mobilenet / size / speed"
ICCV,2023,6,ICCV_2023_T006,161,2156,0.0746753246753246,"nerf, scene, radiance, rendering, fields, novel, radiance fields, images, scenes, flow",3D Vision,三维生成与新视角合成,nerf / scene / radiance,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,Gaussian Splatting/view synthesis/reconstruction,S3IM: Stochastic Structural SIMilarity and Its Unreasonable Effectiveness for Neural Fields || Learning Unified Decompositional and Compositional NeRF for Editable Novel View Synthesis || Forward Flow for Novel View Synthesis of Dynamic Scenes || Urban Radiance Field Representation with Deformable Neural Mesh Primitives || Efficient View Synthesis with Neural Radiance Distribution Field,view / synthesis / novel / radiance / field / s3im / stochastic / structural,"keywords=nerf, scene, radiance, rendering, fields, novel, radiance fields, images, scenes, flow; title_terms=view / synthesis / novel / radiance / field / s3im / stochastic / structural"
ICCV,2023,7,ICCV_2023_T007,158,2156,0.0732838589981447,"diffusion, image, generation, images, text-to-image, generative, text, generated, style, synthesis",Generative AI,图像生成与扩散模型,diffusion / image / generation,生成模型：文生图、扩散采样与图像编辑,Generative AI,text-to-image diffusion/editing,Steered Diffusion: A Generalized Framework for Plug-and-Play Conditional Image Synthesis || Unleashing Text-to-Image Diffusion Models for Visual Perception || Harnessing the Spatial-Temporal Attention of Diffusion Models for High-Fidelity Text-to-Image Synthesis || 3D-aware Image Generation using 2D Diffusion Models || Localizing Object-Level Shape Variations with Text-to-Image Diffusion Models,diffusion / image / text / synthesis / steered / generalized / framework / plug,"keywords=diffusion, image, generation, images, text-to-image, generative, text, generated, style, synthesis; title_terms=diffusion / image / text / synthesis / steered / generalized / framework / plug"
ICCV,2023,8,ICCV_2023_T008,139,2156,0.0644712430426716,"image, images, restoration, super-resolution, noise, information, denoising, real, existing, imaging",Other,其他主题：image / images / restoration,image / images / restoration,底层视觉：超分、去噪、增强与图像复原,Computer Vision,image restoration/super-resolution/enhancement,Towards General Low-Light Raw Noise Synthesis and Modeling || Single Image Deblurring with Row-dependent Blur Magnitude || Multi-Scale Residual Low-Pass Filter Network for Image Deblurring || Low-Light Image Enhancement with Illumination-Aware Gamma Correction and Complete Image Modelling Network || Empowering Low-Light Image Enhancer through Customized Learnable Priors,image / low / light / deblurring / general / raw / noise / synthesis,"keywords=image, images, restoration, super-resolution, noise, information, denoising, real, existing, imaging; title_terms=image / low / light / deblurring / general / raw / noise / synthesis"
ICCV,2023,9,ICCV_2023_T009,91,2156,0.0422077922077922,"adversarial, attacks, attack, federated, robustness, training, backdoor, clients, local, examples",Security / Privacy,隐私安全、攻击与鲁棒性,adversarial / attacks / attack,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,adversarial/backdoor/watermark/privacy,Practical Membership Inference Attacks Against Large-Scale Multi-Modal Models: A Pilot Study || Boosting Adversarial Transferability via Gradient Relevance Attack || GIFD: A Generative Gradient Inversion Method with Feature Domain Optimization || Set-level Guidance Attack: Boosting Adversarial Transferability of Vision-Language Pre-training Models || Downstream-agnostic Adversarial Examples,adversarial / boosting / transferability / gradient / attack / practical / membership / inference,"keywords=adversarial, attacks, attack, federated, robustness, training, backdoor, clients, local, examples; title_terms=adversarial / boosting / transferability / gradient / attack / practical / membership / inference"
ICCV,2023,10,ICCV_2023_T010,88,2156,0.0408163265306122,"motion, human, trajectory, navigation, prediction, motions, generation, agents, human motion, environment",LLM Agents,智能体与多智能体系统,motion / human / trajectory,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,robot manipulation/navigation/vision-language-action,Synthesizing Diverse Human Motions in 3D Indoor Scenes || Scaling Data Generation in Vision-and-Language Navigation || Hierarchical Generation of Human-Object Interactions with Diffusion Probabilistic Models || Persistent-Transient Duality: A Multi-Mechanism Approach for Modeling Human-Object Interaction || ENTL: Embodied Navigation Trajectory Learner,human / generation / navigation / object / synthesizing / diverse / motions / indoor,"keywords=motion, human, trajectory, navigation, prediction, motions, generation, agents, human motion, environment; title_terms=human / generation / navigation / object / synthesizing / diverse / motions / indoor"
ICCV,2023,11,ICCV_2023_T011,47,2156,0.021799628942486,"continual, forgetting, knowledge, old, catastrophic, class-incremental, catastrophic forgetting, classes, incremental, learn",Other,其他主题：continual / forgetting / knowledge,continual / forgetting / knowledge,多模态大模型：视觉语言理解与跨模态推理（视觉语言-2）,Multimodal LLM,multimodal/VLM understanding / 视觉语言-2,Instance and Category Supervision are Alternate Learners for Continual Learning || A Simple Recipe to Meta-Learn Forward and Backward Transfer || Preventing Zero-Shot Transfer Degradation in Continual Learning of Vision-Language Models || Online Prototype Learning for Online Continual Learning || Online Continual Learning on Hierarchical Label Expansion,continual / online / transfer / instance / category / supervision / alternate / learners,"keywords=continual, forgetting, knowledge, old, catastrophic, class-incremental, catastrophic forgetting, classes, incremental, learn; title_terms=continual / online / transfer / instance / category / supervision / alternate / learners"
ICLR,2023,0,ICLR_2023_T000,281,1573,0.1786395422759059,"image, vision, visual, representation, contrastive, object, representations, self-supervised, training, transformer",Other,其他主题：image / vision / visual,image / vision / visual,视觉感知：目标检测、识别与视觉表征,Computer Vision,detection/recognition/visual representation,"On the duality between contrastive and non-contrastive self-supervised learning || NeRN: Learning Neural Representations for Neural Networks || When and Why Vision-Language Models Behave like Bags-Of-Words, and What to Do About It? || What Do Self-Supervised Vision Transformers Learn? || Images as Weight Matrices: Sequential Image Generation Through Synaptic Learning Rules",contrastive / self / supervised / vision / what / duality / between / non,"keywords=image, vision, visual, representation, contrastive, object, representations, self-supervised, training, transformer; title_terms=contrastive / self / supervised / vision / what / duality / between / non"
ICLR,2023,1,ICLR_2023_T001,238,1573,0.1513032422123331,"reinforcement, policy, offline, agents, reward, algorithm, algorithms, agent, policies, games",LLM Agents,智能体与多智能体系统,reinforcement / policy / offline,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,offline RL/reward/control,"Simplifying Model-based RL: Learning Representations, Latent-space Models, and Policies with One Objective || Is Conditional Generative Modeling all you need for Decision Making? || A General Framework for Sample-Efficient Function Approximation in Reinforcement Learning || BC-IRL: Learning Generalizable Reward Functions from Demonstrations || Offline Q-learning on Diverse Multi-Task Data Both Scales And Generalizes",simplifying / representations / latent / space / policies / one / objective / conditional,"keywords=reinforcement, policy, offline, agents, reward, algorithm, algorithms, agent, policies, games; title_terms=simplifying / representations / latent / space / policies / one / objective / conditional"
ICLR,2023,2,ICLR_2023_T002,223,1573,0.1417673235855054,"training, optimization, gradient, deep, generalization, pruning, algorithm, algorithms, convergence, number",Optimization,优化算法与训练动力学,training / optimization / gradient,迁移泛化：域适应、OOD泛化与鲁棒表征（社会安全）,Robust / Transfer Learning,domain adaptation/OOD generalization / 社会安全,Generalization and Estimation Error Bounds for Model-based Neural Networks || Agnostic Learning of General ReLU Activation Using Gradient Descent || The Implicit Bias of Minima Stability in Multivariate Shallow ReLU Networks || Over-parameterized Model Optimization with Polyak-{\L}ojasiewicz Condition || Neural Networks Efficiently Learn Low-Dimensional Representations with SGD,relu / generalization / estimation / error / bounds / agnostic / general / activation,"keywords=training, optimization, gradient, deep, generalization, pruning, algorithm, algorithms, convergence, number; title_terms=relu / generalization / estimation / error / bounds / agnostic / general / activation"
ICLR,2023,3,ICLR_2023_T003,167,1573,0.1061665607120152,"language, reasoning, training, knowledge, generation, code, natural, natural language, text, prompting",LLM Reasoning,大模型推理与思维链,language / reasoning / training,大模型推理：问答、常识与思维链,LLM Reasoning,QA/commonsense/chain-of-thought reasoning,Compositional Semantic Parsing with Large Language Models || Sub-Task Decomposition Enables Learning in Sequence to Sequence Tasks || Least-to-Most Prompting Enables Complex Reasoning in Large Language Models || UL2: Unifying Language Learning Paradigms || Ask Me Anything: A simple strategy for prompting language models,language / enables / sequence / prompting / compositional / semantic / parsing / sub,"keywords=language, reasoning, training, knowledge, generation, code, natural, natural language, text, prompting; title_terms=language / enables / sequence / prompting / compositional / semantic / parsing / sub"
ICLR,2023,4,ICLR_2023_T004,144,1573,0.091544818817546,"domain, training, label, adaptation, distribution, ood, detection, generalization, samples, uncertainty",Other,其他主题：domain / training / label,domain / training / label,迁移泛化：域适应、OOD泛化与鲁棒表征（社会安全-2）,Robust / Transfer Learning,domain adaptation/OOD generalization / 社会安全-2,Modeling the Data-Generating Process is Necessary for Out-of-Distribution Generalization || A framework for benchmarking Class-out-of-distribution detection and its application to ImageNet || Divide to Adapt: Mitigating Confirmation Bias for Domain Adaptation of Black-Box Predictors || Domain Generalization via Heckman-type Selection Models || When Source-Free Domain Adaptation Meets Learning with Noisy Labels,domain / out / distribution / generalization / adaptation / modeling / generating / process,"keywords=domain, training, label, adaptation, distribution, ood, detection, generalization, samples, uncertainty; title_terms=domain / out / distribution / generalization / adaptation / modeling / generating / process"
ICLR,2023,5,ICLR_2023_T005,135,1573,0.0858232676414494,"diffusion, image, generative, generation, process, scene, images, fields, synthesis, representation",Generative AI,图像生成与扩散模型,diffusion / image / generative,生成模型：文生图、扩散采样与图像编辑,Generative AI,text-to-image diffusion/editing,Flow Matching for Generative Modeling || Building Normalizing Flows with Stochastic Interpolants || Generative Modelling with Inverse Heat Dissipation || Novel View Synthesis with Diffusion Models || Diffusion Probabilistic Fields,generative / diffusion / flow / matching / modeling / building / normalizing / flows,"keywords=diffusion, image, generative, generation, process, scene, images, fields, synthesis, representation; title_terms=generative / diffusion / flow / matching / modeling / building / normalizing / flows"
ICLR,2023,6,ICLR_2023_T006,126,1573,0.0801017164653528,"causal, time, latent, series, time series, variational, continual, generative, forgetting, deep",Time Series,时间序列预测,causal / time / latent,时序建模：时间序列预测、动力系统与基础模型,Time Series,time-series forecasting/dynamical systems,Learning in temporally structured environments || Accurate Bayesian Meta-Learning by Accurate Task Posterior Inference || Versatile Neural Processes for Learning Implicit Neural Representations || Continual Unsupervised Disentangling of Self-Organizing Representations || MARS: Meta-learning as Score Matching in the Function Space,accurate / meta / representations / temporally / structured / environments / bayesian / task,"keywords=causal, time, latent, series, time series, variational, continual, generative, forgetting, deep; title_terms=accurate / meta / representations / temporally / structured / environments / bayesian / task"
ICLR,2023,7,ICLR_2023_T007,117,1573,0.0743801652892562,"federated, adversarial, training, robustness, privacy, attacks, attack, clients, backdoor, local",Security / Privacy,隐私安全、攻击与鲁棒性,federated / adversarial / training,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,adversarial/backdoor/watermark/privacy,"Effective passive membership inference attacks in federated learning against overparameterized models || Bias Propagation in Federated Learning || A law of adversarial risk, interpolation, and label noise || Inequality phenomenon in $l_{\infty}$-adversarial training, and its unrealized threats || Data-Free One-Shot Federated Learning Under Very High Statistical Heterogeneity",federated / adversarial / effective / passive / membership / inference / attacks / against,"keywords=federated, adversarial, training, robustness, privacy, attacks, attack, clients, backdoor, local; title_terms=federated / adversarial / effective / passive / membership / inference / attacks / against"
ICLR,2023,8,ICLR_2023_T008,101,1573,0.0642085187539732,"graph, gnns, graphs, node, gnn, nodes, graph gnns, experiments, problem, training",Graph Learning,图学习与图神经网络,graph / gnns / graphs,图学习：GNN、节点分类与链接预测,Graph Learning,GNN/node/link prediction,"Graph Neural Networks are Inherently Good Generalizers: Insights by Bridging GNNs and MLPs || Learning MLPs on Graphs: A Unified View of Effectiveness, Robustness, and Efficiency || $\mathscr{N}$-WL: A New Hierarchy of Expressivity for Graph Neural Networks || Deep Ensembles for Graphs with Higher-order Dependencies || Effects of Graph Convolutions in Multi-layer Networks",graph / mlps / graphs / inherently / good / generalizers / insights / bridging,"keywords=graph, gnns, graphs, node, gnn, nodes, graph gnns, experiments, problem, training; title_terms=graph / mlps / graphs / inherently / good / generalizers / insights / bridging"
ICLR,2023,9,ICLR_2023_T009,41,1573,0.0260648442466624,"protein, molecular, molecules, drug, graph, design, molecule, structures, structure, prediction",AI for Science,AI for Science 与药物/蛋白,protein / molecular / molecules,AI4Science：蛋白结构、序列与功能建模,AI for Science,protein modeling,3D Equivariant Diffusion for Target-Aware Molecule Generation and Affinity Prediction || Pre-training via Denoising for Molecular Property Prediction || Equivariant Shape-Conditioned Generation of 3D Molecules for Ligand-Based Drug Design || Retrieval-based Controllable Molecule Generation || Protein Representation Learning by Geometric Structure Pretraining,generation / equivariant / molecule / prediction / diffusion / target / aware / affinity,"keywords=protein, molecular, molecules, drug, graph, design, molecule, structures, structure, prediction; title_terms=generation / equivariant / molecule / prediction / diffusion / target / aware / affinity"
ICML,2023,0,ICML_2023_T000,244,1828,0.1334792122538293,"language, training, code, transformers, accuracy, image, state-of-the-art, vision, pre-training, memory",Other,其他主题：language / training / code,language / training / code,代码智能：程序分析、软件工程与代码检索,Code Intelligence,program analysis/software engineering,HyperTuning: Toward Adapting Large Language Models without Back-propagation || A Statistical Perspective on Retrieval-Based Models || Cramming: Training a Language Model on a single GPU in one day. || Scaling Laws for Generative Mixed-Modal Language Models || Efficient Training of Language Models using Few-Shot Learning,language / hypertuning / toward / adapting / without / back / propagation / statistical,"keywords=language, training, code, transformers, accuracy, image, state-of-the-art, vision, pre-training, memory; title_terms=language / hypertuning / toward / adapting / without / back / propagation / statistical"
ICML,2023,1,ICML_2023_T001,239,1828,0.1307439824945295,"label, distribution, training, problem, labels, domain, algorithm, fairness, ood, prediction",Other,其他主题：label / distribution / training,label / distribution / training,鲁棒泛化：OOD检测、校准与噪声标签,Robust / Weakly Supervised ML,OOD/calibration/noisy labels,Accuracy on the Curve: On the Nonlinear Correlation of ML Performance Between Data Subpopulations || Are Gaussian Data All You Need? The Extents and Limits of Universality in High-Dimensional Generalized Linear Estimation || Statistical Learning under Heterogeneous Distribution Shift || Statistical Indistinguishability of Learning Algorithms || Random Classification Noise does not defeat All Convex Potential Boosters Irrespective of Model Choice,all / statistical / accuracy / curve / nonlinear / correlation / performance / between,"keywords=label, distribution, training, problem, labels, domain, algorithm, fairness, ood, prediction; title_terms=all / statistical / accuracy / curve / nonlinear / correlation / performance / between"
ICML,2023,2,ICML_2023_T002,222,1828,0.1214442013129102,"regret, algorithm, algorithms, online, problem, bound, linear, bandit, optimal, games",Reinforcement Learning,老虎机与在线决策,regret / algorithm / algorithms,在线决策：Bandit、后悔界与探索,Reinforcement Learning,bandits/regret/exploration,Bayesian Design Principles for Frequentist Sequential Learning || Improved Regret for Efficient Online Reinforcement Learning with Linear Function Approximation || Hardness of Independent Learning and Sparse Equilibrium Computation in Markov Games || A Framework for Adapting Offline Algorithms to Solve Combinatorial Multi-Armed Bandit Problems with Bandit Feedback || Regret Minimization and Convergence to Equilibria in General-sum Markov Games,regret / markov / games / bandit / bayesian / design / principles / frequentist,"keywords=regret, algorithm, algorithms, online, problem, bound, linear, bandit, optimal, games; title_terms=regret / markov / games / bandit / bayesian / design / principles / frequentist"
ICML,2023,3,ICML_2023_T003,205,1828,0.112144420131291,"diffusion, generative, image, latent, training, process, time, modeling, generation, inference",Generative AI,图像生成与扩散模型,diffusion / generative / image,生成模型：文生图、扩散采样与图像编辑,Generative AI,text-to-image diffusion/editing,"Blackout Diffusion: Generative Diffusion Models in Discrete-State Spaces || PFGM++: Unlocking the Potential of Physics-Inspired Generative Models || Fast Sampling of Diffusion Models via Operator Learning || Reduce, Reuse, Recycle: Compositional Generation with Energy-Based Diffusion Models and MCMC || Neural Diffusion Processes",diffusion / generative / blackout / discrete / state / spaces / pfgm / unlocking,"keywords=diffusion, generative, image, latent, training, process, time, modeling, generation, inference; title_terms=diffusion / generative / blackout / discrete / state / spaces / pfgm / unlocking"
ICML,2023,4,ICML_2023_T004,196,1828,0.1072210065645514,"policy, reinforcement, offline, reward, exploration, agent, environment, algorithm, algorithms, environments",LLM Agents,智能体与多智能体系统,policy / reinforcement / offline,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,offline RL/reward/control,Jump-Start Reinforcement Learning || Inverse Reinforcement Learning without Reinforcement Learning || The Virtues of Laziness in Model-based RL: A Unified Objective and Algorithms || Efficient Online Reinforcement Learning with Offline Data || Understanding the Complexity Gains of Single-Task RL with a Curriculum,reinforcement / jump / start / inverse / without / virtues / laziness / unified,"keywords=policy, reinforcement, offline, reward, exploration, agent, environment, algorithm, algorithms, environments; title_terms=reinforcement / jump / start / inverse / without / virtues / laziness / unified"
ICML,2023,5,ICML_2023_T005,175,1828,0.0957330415754923,"training, deep, generalization, gradient, features, continual, error, loss, different, random",Other,其他主题：training / deep / generalization,training / deep / generalization,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,domain adaptation/OOD generalization,Deterministic equivalent and error universality of deep random features learning || Neural Collapse in Deep Linear Networks: From Balanced to Imbalanced Data || How much does Initialization Affect Generalization? || SGD with Large Step Sizes Learns Sparse Features || Neural networks trained with SGD learn distributions of increasing complexity,features / sgd / deterministic / equivalent / error / universality / random / collapse,"keywords=training, deep, generalization, gradient, features, continual, error, loss, different, random; title_terms=features / sgd / deterministic / equivalent / error / universality / random / collapse"
ICML,2023,6,ICML_2023_T006,159,1828,0.086980306345733,"graph, graphs, gnns, node, clustering, gnn, nodes, information, framework, existing",Graph Learning,图学习与图神经网络,graph / graphs / gnns,图学习：图聚类、表示学习与结构匹配,Graph Learning,graph clustering/representation/matching,Path Neural Networks: Expressive and Accurate Graph Neural Networks || Feature Expansion for Graph Neural Networks || From Relational Pooling to Subgraph GNNs: A Universal Framework for More Expressive Graph Neural Networks || GRAFENNE: Learning on Graphs with Heterogeneous and Dynamic Feature Sets || All in a Row: Compressed Convolution Networks for Graphs,graph / expressive / feature / graphs / path / accurate / expansion / relational,"keywords=graph, graphs, gnns, node, clustering, gnn, nodes, information, framework, existing; title_terms=graph / expressive / feature / graphs / path / accurate / expansion / relational"
ICML,2023,7,ICML_2023_T007,110,1828,0.0601750547045951,"optimization, gradient, problems, convergence, stochastic, convex, algorithm, descent, problem, optimal",Optimization,优化算法与训练动力学,optimization / gradient / problems,优化理论：随机/非凸优化与收敛率,Optimization,stochastic/non-convex optimization,High Probability Convergence of Stochastic Gradient Methods || Optimal Stochastic Non-smooth Non-convex Optimization through Online-to-Non-convex Conversion || Convergence of Proximal Point and Extragradient-Based Methods Beyond Monotonicity: the Case of Negative Comonotonicity || Tighter Analysis for ProxSkip || Faster Gradient-Free Algorithms for Nonsmooth Nonconvex Stochastic Optimization,stochastic / non / convergence / gradient / methods / convex / optimization / high,"keywords=optimization, gradient, problems, convergence, stochastic, convex, algorithm, descent, problem, optimal; title_terms=stochastic / non / convergence / gradient / methods / convex / optimization / high"
ICML,2023,8,ICML_2023_T008,95,1828,0.0519693654266958,"privacy, federated, private, clients, local, training, client, differential, differential privacy, algorithm",Security / Privacy,隐私安全、攻击与鲁棒性,privacy / federated / private,可信安全：对抗攻击、后门、水印与隐私（安全攻防）,Security / Privacy,adversarial/backdoor/watermark/privacy / 安全攻防,Multi-Epoch Matrix Factorization Mechanisms for Private Machine Learning || On the Privacy-Robustness-Utility Trilemma in Distributed Learning || From Noisy Fixed-Point Iterations to Private ADMM for Centralized and Federated Learning || DIFF2: Differential Private Optimization via Gradient Differences for Nonconvex Distributed Learning || Private Federated Learning with Autotuned Compression,private / distributed / federated / multi / epoch / matrix / factorization / mechanisms,"keywords=privacy, federated, private, clients, local, training, client, differential, differential privacy, algorithm; title_terms=private / distributed / federated / multi / epoch / matrix / factorization / mechanisms"
ICML,2023,9,ICML_2023_T009,74,1828,0.0404814004376367,"causal, treatment, effects, effect, counterfactual, latent, variables, estimation, explanations, treatment effects",Trustworthy AI,幻觉检测与事实性,causal / treatment / effects,因果学习：因果发现、反事实与处理效应,Causal ML,causal discovery/counterfactuals,PWSHAP: A Path-Wise Explanation Model for Targeted Variables || Which Invariance Should We Transfer? A Causal Minimax Learning Approach || Approximate Causal Effect Identification under Weak Confounding || Differentiable Multi-Target Causal Bayesian Experimental Design || New metrics and search algorithms for weighted causal DAGs,causal / pwshap / path / wise / explanation / targeted / variables / which,"keywords=causal, treatment, effects, effect, counterfactual, latent, variables, estimation, explanations, treatment effects; title_terms=causal / pwshap / path / wise / explanation / targeted / variables / which"
ICML,2023,10,ICML_2023_T010,62,1828,0.0339168490153172,"adversarial, attacks, robustness, robust, training, backdoor, poisoning, attack, adversarial robustness, loss",Security / Privacy,隐私安全、攻击与鲁棒性,adversarial / attacks / robustness,可信安全：对抗攻击、后门、水印与隐私（安全攻防-2）,Security / Privacy,adversarial/backdoor/watermark/privacy / 安全攻防-2,MultiRobustBench: Benchmarking Robustness Against Multiple Attacks || Beyond the Universal Law of Robustness: Sharper Laws for Random Features and Neural Tangent Kernels || How Many Perturbations Break This Model? Evaluating Robustness Beyond Adversarial Accuracy || Towards Stable and Efficient Adversarial Training against $l_1$ Bounded Adversarial Attacks || Certified Robust Neural Networks: Generalization and Corruption Resistance,robustness / adversarial / against / attacks / beyond / multirobustbench / benchmarking / multiple,"keywords=adversarial, attacks, robustness, robust, training, backdoor, poisoning, attack, adversarial robustness, loss; title_terms=robustness / adversarial / against / attacks / beyond / multirobustbench / benchmarking / multiple"
ICML,2023,11,ICML_2023_T011,47,1828,0.0257111597374179,"protein, molecular, quantum, molecules, molecule, design, drug, structures, discovery, chemical",AI for Science,AI for Science 与药物/蛋白,protein / molecular / quantum,AI4Science：蛋白结构、序列与功能建模,AI for Science,protein modeling,A Group Symmetric Stochastic Differential Equation Model for Molecule Multi-modal Pretraining || Coarse-to-Fine: a Hierarchical Diffusion Model for Molecule Generation in 3D || Hierarchical Grammar-Induced Geometry for Data-Efficient Molecular Property Prediction || Learning Subpocket Prototypes for Generalizable Structure-based Drug Design || Ewald-based Long-Range Message Passing for Molecular Graphs,molecule / hierarchical / molecular / group / symmetric / stochastic / differential / equation,"keywords=protein, molecular, quantum, molecules, molecule, design, drug, structures, discovery, chemical; title_terms=molecule / hierarchical / molecular / group / symmetric / stochastic / differential / equation"
