venue,year,venue_year_topic_id,specific_label_cn,compact_label_cn,family,count,venue_year_total,share_pct,topic_keywords,representative_titles
EMNLP,2024,EMNLP_2024_T005,大模型社会安全：偏见、虚假信息与检测,LLM安全,可信安全,140,1268,11.04100946372239,"language, social, llms, bias, biases, detection, emotion, hate, human, media",“They are uncultured”: Unveiling Covert Harms and Social Threats in LLM Generated Conversations || Hate Personified: Investigating the role of LLM s in content moderation || D 3 CODE : Disentangling Disagreements in Data across Cultures on Offensiveness Detection and Evaluation || Please note that I ’m just an AI : Analysis of Behavior Patterns of LLM s in (Non-)offensive Speech Identification || Evaluating Short-Term Temporal Fluctuations of Social Biases in Social Media Data and Masked Language Models
EMNLP,2024,EMNLP_2024_T006,大模型推理：问答、常识与思维链,大模型推理,大模型,136,1268,10.72555205047318,"reasoning, llms, language, logical, llm, knowledge, language llms, inference, complex, generation",Reasoning or a Semblance of it? A Diagnostic Study of Transitive Reasoning in LLM s || Conditional and Modal Reasoning in Large Language Models || Multi- L ogi E val: Towards Evaluating Multi-Step Logical Reasoning Ability of Large Language Models || A Peek into Token Bias: Large Language Models Are Not Yet Genuine Reasoners || Puzzle Solving using Reasoning of Large Language Models: A Survey
EMNLP,2024,EMNLP_2024_T007,可信安全：对抗攻击、后门、水印与隐私,可信安全,可信安全,70,1268,5.52050473186119,"attacks, llms, language, attack, adversarial, privacy, safety, text, llm, watermarking",Evaluating the Instruction-Following Robustness of Large Language Models to Prompt Injection || User Inference Attacks on Large Language Models || Universal Vulnerabilities in Large Language Models: Backdoor Attacks for In-context Learning || SHIELD : Evaluation and Defense Strategies for Copyright Compliance in LLM Text Generation || Towards Understanding Jailbreak Attacks in LLM s: A Representation Space Analysis
EMNLP,2024,EMNLP_2024_T008,语言模型分析：认知、语言结构与可解释性,模型分析,大模型,66,1268,5.20504731861198,"language, icl, in-context, context, llms, surprisal, information, examples, semantic, different",The Mystery of In-Context Learning: A Comprehensive Survey on Interpretation and Analysis || On the In-context Generation of Language Models || Unveiling In-Context Learning: A Coordinate System to Understand Its Working Mechanism || When Context Leads but Parametric Memory Follows in Large Language Models || When Parts Are Greater Than Sums: Individual LLM Components Can Outperform Full Models
EMNLP,2024,EMNLP_2024_T009,强化学习：策略优化、奖励学习与控制,强化学习,强化学习,42,1268,3.3123028391167098,"preference, alignment, reward, human, preferences, optimization, language, feedback, preference optimization, reinforcement",Don’t Forget Your Reward Values: Language Model Alignment via Value-based Calibration || Contrastive Policy Gradient: Aligning LLM s on sequence-level scores in a supervised-friendly fashion || Filtered Direct Preference Optimization || Eliminating Biased Length Reliance of Direct Preference Optimization via Down-Sampled KL Divergence || Optimizing Language Models with Fair and Stable Reward Composition in Reinforcement Learning
EMNLP,2024,EMNLP_2024_T010,医疗大模型：临床推理、医学影像与健康问答,医疗大模型,大模型,31,1268,2.44479495268138,"medical, clinical, language, llms, diagnosis, comprehensive, domain, health, generation, prediction",Medical Adaptation of Large Language and Vision-Language Models: Are We Making Progress? || C li M ed B ench: A Large-Scale C hinese Benchmark for Evaluating Medical Large Language Models in Clinical Scenarios || Large Language Models Are Poor Clinical Decision-Makers: A Comprehensive Benchmark || Towards Injecting Medical Visual Knowledge into Multimodal LLM s at Scale || M ix GR : Enhancing Retriever Generalization for Scientific Domain through Complementary Granularity
EMNLP,2025,EMNLP_2025_T000,检索增强大模型：RAG、知识注入与问答,RAG/知识问答,大模型,254,1809,14.04090657822001,"retrieval, knowledge, rag, language, llms, reasoning, generation, information, framework, existing",RAG +: Enhancing Retrieval-Augmented Generation with Application-Aware Reasoning || P rop RAG : Guiding Retrieval with Beam Search over Proposition Paths || H ydra RAG : Structured Cross-Source Enhanced Large Language Model Reasoning || Conflicting Needles in a Haystack: How LLM s behave when faced with contradictory information || T o M : Leveraging Tree-oriented M ap R educe for Long-Context Reasoning in Large Language Models
EMNLP,2025,EMNLP_2025_T001,大模型训练：微调、数据配方与任务适配,大模型训练,大模型,251,1809,13.875069098949691,"language, llms, training, fine-tuning, llm, language llms, text, existing, experiments, novel","Improving Task Diversity in Label Efficient Supervised Finetuning of LLM s || A Fully Probabilistic Perspective on Large Language Model Unlearning: Evaluation and Optimization || C o LA : Compute-Efficient Pre-Training of LLM s via Low-Rank Activation || Comparing Specialised Small and General Large Language Models on Text Classification: 100 Labelled Samples to Achieve Break- E ven Performance || Demystifying Synthetic Data in LLM Pre-training: A Systematic Study of Scaling Laws, Benefits, and Pitfalls"
EMNLP,2025,EMNLP_2025_T002,大模型推理：问答、常识与思维链,大模型推理,大模型,244,1809,13.488114980652291,"reasoning, llms, language, cot, llm, language llms, framework, capabilities, chain-of-thought, accuracy",T hink SLM : Towards Reasoning in Small Language Models || Mapping the Minds of LLM s: A Graph-Based Analysis of Reasoning LLM s || Logical Reasoning with Outcome Reward Models for Test-Time Scaling || An Empirical Study of LLM Reasoning Ability Under Strict Output Length Constraint || Answer Convergence as a Signal for Early Stopping in Reasoning
EMNLP,2025,EMNLP_2025_T003,语音音频：ASR、说话人与音频理解,语音音频,NLP/语音,239,1809,13.211719181868432,"language, languages, multilingual, speech, llms, translation, linguistic, evaluation, cross-lingual, low-resource",It’s All About In-Context Learning! Teaching Extremely Low-Resource Languages to LLM s || Instructing Large Language Models for Low-Resource Languages: A Systematic Study for B asque || MMLU - P ro X : A Multilingual Benchmark for Advanced Large Language Model Evaluation || Shared Path: Unraveling Memorization in Multilingual LLM s through Language Similarities || A Rigorous Evaluation of LLM Data Generation Strategies for Low-Resource Languages
EMNLP,2025,EMNLP_2025_T004,大模型社会安全：偏见、虚假信息与检测,LLM安全,可信安全,229,1809,12.65892758430072,"llms, language, bias, human, llm, evaluation, cultural, social, framework, language llms","Measuring scalar constructs in social science with LLM s || Revisiting LLM Value Probing Strategies: Are They Robust and Expressive? || P rime X : A Dataset of Worldview, Opinion, and Explanation || Artificial Impressions: Evaluating Large Language Model Behavior Through the Lens of Trait Impressions || Reward Model Perspectives: Whose Opinions Do Reward Models Reward?"
EMNLP,2025,EMNLP_2025_T005,多模态大模型：视觉语言理解与跨模态推理,多模态大模型,多模态,223,1809,12.32725262576008,"visual, multimodal, reasoning, video, language, mllms, understanding, vision-language, image, vlms",V isi P runer: Decoding Discontinuous Cross-Modal Dynamics for Efficient Multimodal LLM s || QG - C o C : Question-Guided Chain-of-Captions for Large Multimodal Models || Hidden in Plain Sight: Reasoning in Underspecified and Misspecified Scenarios for Multimodal LLM s || U nified V isual: A Framework for Constructing Unified Vision-Language Datasets || I nfini B ench: A Benchmark for Large Multi-Modal Models in Long-Form Movies and TV Shows
EMNLP,2025,EMNLP_2025_T006,代码大模型：代码生成、程序理解与评测,代码大模型,大模型,170,1809,9.39745715865118,"llms, language, code, agents, llm, agent, framework, reward, generation, instruction",LMR - BENCH : Evaluating LLM Agent’s Ability on Reproducing Language Modeling Research || Enhancing Efficiency and Exploration in Reinforcement Learning for LLM s || Beyond A Single AI Cluster: A Survey of Decentralized LLM Training || Governance in Motion: Co-evolution of Constitutions and AI models for Scalable Safety || V er IF : Verification Engineering for Reinforcement Learning in Instruction Following
EMNLP,2025,EMNLP_2025_T007,可信安全：对抗攻击、后门、水印与隐私,可信安全,可信安全,166,1809,9.1763405196241,"safety, llms, language, detection, attacks, attack, llm, text, jailbreak, framework",Keep Security! Benchmarking Security Policy Preservation in Large Language Model Contexts Against Indirect Attacks in Question Answering || Reimagining Safety Alignment with An Image || How to Protect Yourself from 5 G Radiation? Investigating LLM Responses to Implicit Misinformation || MULTIGUARD : An Efficient Approach for AI Safety Moderation Across Languages and Modalities || SAFENUDGE : Safeguarding Large Language Models in Real-time with Tunable Safety-Performance Trade-offs
EMNLP,2025,EMNLP_2025_T008,医疗大模型：临床推理、医学影像与健康问答,医疗大模型,大模型,33,1809,1.8242122719734601,"medical, clinical, patient, evaluation, healthcare, reasoning, health, information, knowledge, llms","From Scores to Steps: Diagnosing and Improving LLM Performance in Evidence-Based Medical Calculations || Not What the Doctor Ordered: Surveying LLM -based De-identification and Quantifying Clinical Information Loss || M ed F act: A Large-scale C hinese Dataset for Evidence-based Medical Fact-checking of LLM Responses || CM ed C alc-Bench: A Fine-Grained Benchmark for C hinese Medical Calculations in LLM || M ed- PRM : Medical Reasoning Models with Stepwise, Guideline-verified Process Rewards"
ICCV,2021,ICCV_2021_T000,三维视觉：点云、深度估计与相机姿态（检测识别）,三维视觉,视觉/三维/视频,241,1612,14.950372208436722,"point, depth, cloud, point cloud, object, point clouds, clouds, shape, detection, estimation",CPFN: Cascaded Primitive Fitting Networks for High-Resolution Point Clouds || P2-Net: Joint Description and Detection of Local Features for Pixel and Point Matching || MVTN: Multi-View Transformation Network for 3D Shape Recognition || Unsupervised Point Cloud Pre-Training via Occlusion Completion || Common Objects in 3D: Large-Scale Learning and Evaluation of Real-Life 3D Category Reconstruction
ICCV,2021,ICCV_2021_T001,视频理解：动作识别、长视频与时序建模（视频时序）,视频理解,视觉/三维/视频,225,1612,13.95781637717121,"image, images, video, scene, novel, reconstruction, scenes, single, camera, deep",HDR Video Reconstruction: A Coarse-To-Fine Network and a Real-World Benchmark Dataset || Learning Dynamic Interpolation for Extremely Sparse Light Fields With Wide Baselines || Multi-Scale Separable Network for Ultra-High-Definition Video Deblurring || SIGNET: Efficient Neural Representation for Light Fields || Deep Reparametrization of Multi-Frame Super-Resolution and Denoising
ICCV,2021,ICCV_2021_T002,迁移泛化：小样本、类增量与域泛化,迁移泛化,其他,184,1612,11.41439205955335,"domain, target, classes, training, adaptation, loss, samples, domains, few-shot, feature",Universal Representation Learning From Multiple Domains for Few-Shot Classification || Seeking Similarities Over Differences: Similarity-Based Domain Alignment for Adaptive Object Detection || A Simple Feature Augmentation for Domain Generalization || CDS: Cross-Domain Self-Supervised Pre-Training || Webly Supervised Fine-Grained Recognition: Benchmark Datasets and an Approach
ICCV,2021,ICCV_2021_T003,视觉感知：语义/实例/全景分割,视觉感知,视觉/三维/视频,156,1612,9.67741935483871,"segmentation, semantic, semantic segmentation, object, detection, image, training, domain, supervised, object detection",ECS-Net: Improving Weakly Supervised Semantic Segmentation by Using Connections Between Class Activation Maps || Complementary Patch for Weakly Supervised Semantic Segmentation || Leveraging Auxiliary Tasks With Affinity Learning for Weakly Supervised Semantic Segmentation || Prior to Segment: Foreground Cues for Weakly Annotated Classes in Partially Supervised Instance Segmentation || Exploring Cross-Image Pixel Contrast for Semantic Segmentation
ICCV,2021,ICCV_2021_T004,视频理解：动作识别、长视频与时序建模（视频时序-2）,视频理解,视觉/三维/视频,152,1612,9.42928039702233,"video, action, temporal, contrastive, self-supervised, representations, videos, representation, features, detection",Contrastive Learning of Image Representations With Cross-Video Cycle-Consistency || Contrast and Order Representations for Video Self-Supervised Learning || Long Short View Feature Decomposition via Contrastive Video Representation Learning || Self-Supervised Video Representation Learning With Meta-Contrastive Network || ASCNet: Self-Supervised Video Representation Learning With Appearance-Speed Consistency
ICCV,2021,ICCV_2021_T005,三维视觉：点云、深度估计与相机姿态（视频时序）,三维视觉,视觉/三维/视频,127,1612,7.87841191066997,"pose, human, motion, estimation, body, hand, pose estimation, poses, human pose, shape",Hierarchical Kinematic Probability Distributions for 3D Human Shape and Pose Estimation From Images in the Wild || Probabilistic Modeling for Human Mesh Recovery || DensePose 3D: Lifting Canonical Surface Maps of Articulated Objects to the Third Dimension || Camera Distortion-Aware 3D Human Pose Estimation in Video With Optimization-Based Meta-Learning || Unsupervised 3D Pose Estimation for Hierarchical Dance Video Recognition
ICCV,2021,ICCV_2021_T006,多模态大模型：视觉语言理解与跨模态推理,多模态大模型,多模态,117,1612,7.25806451612903,"visual, graph, scene, knowledge, image, scene graph, distillation, object, reasoning, objects",Learning of Visual Relations: The Devil Is in the Tails || Grounding Consistency: Distilling Spatial Common Sense for Precise Visual Relationship Detection || Few-Shot Visual Relationship Co-Localization || Visual Distant Supervision for Scene Graph Generation || Learning To Generate Scene Graph From Natural Language Supervision
ICCV,2021,ICCV_2021_T007,人体与头像生成：姿态、表情与数字人合成,人体与头像生成,其他,101,1612,6.26550868486352,"image, style, images, face, latent, gan, gans, generative, generation, facial",Latent Transformations via NeuralODEs for GAN-Based Image Editing || GAN-Control: Explicitly Controllable GANs || Toward a Visual Concept Vocabulary for GAN Latent Space || Diagonal Attention and Style-Based GAN for Content-Style Disentanglement in Image Generation and Translation || Detail Me More: Improving GAN's Photo-Realism of Complex Scenes
ICCV,2021,ICCV_2021_T008,可信安全：对抗攻击、后门、水印与隐私,可信安全,可信安全,77,1612,4.77667493796526,"adversarial, attacks, attack, robustness, examples, training, backdoor, adversarial examples, robust, detection",Adversarial Attacks Are Reversible With Natural Supervision || Robustness and Generalization via Generative Adversarial Training || Consistency-Sensitivity Guided Ensemble Black-Box Adversarial Attacks in Low-Dimensional Spaces || Interpreting Attributions and Interactions of Adversarial Attacks || Meta-Attack: Class-Agnostic and Model-Agnostic Physical Adversarial Attack
ICCV,2021,ICCV_2021_T009,具身智能：机器人操作、导航与视觉语言动作,具身智能,视觉/三维/视频,65,1612,4.03225806451612,"navigation, agent, prediction, agents, trajectory, driving, autonomous, environment, future, motion",Large Scale Interactive Motion Forecasting for Autonomous Driving: The Waymo Open Motion Dataset || Learning To Drive From a World on Rails || Pathdreamer: A World Model for Indoor Navigation || Waypoint Models for Instruction-Guided Navigation in Continuous Environments || FIERY: Future Instance Prediction in Bird's-Eye View From Surround Monocular Cameras
ICCV,2021,ICCV_2021_T010,视觉Transformer：ViT、自注意力与视觉表征,视觉Transfo,视觉/三维/视频,58,1612,3.59801488833746,"transformer, transformers, vision, image, vit, vision transformer, architecture, transformer-based, attention, visual",CvT: Introducing Convolutions to Vision Transformers || Visual Transformers: Where Do Transformers Really Belong in Vision Models? || Rethinking Spatial Dimensions of Vision Transformers || Visformer: The Vision-Friendly Transformer || Incorporating Convolution Designs Into Visual Transformers
ICCV,2021,ICCV_2021_T011,视觉感知：目标检测、定位与分割,视觉感知,视觉/三维/视频,56,1612,3.47394540942928,"tracking, person, reid, re-identification, person re-identification, object, objects, features, trackers, detection",Visio-Temporal Attention for Multi-Camera Multi-Target Association || Learning To Track With Object Permanence || Occluded Person Re-Identification With Single-Scale Global Representations || Detecting Invisible People || Learning To Know Where To See: A Visibility-Aware Approach for Occluded Person Re-Identification
ICCV,2021,ICCV_2021_T012,自动机器学习：神经架构搜索与超参数优化,自动机器学习,优化/理论,53,1612,3.2878411910669896,"search, quantization, architecture, accuracy, architecture search, training, architectures, search space, space, nas",Distilling Optimal Neural Networks: Rapid Search in Diverse Spaces || Sub-Bit Neural Networks: Learning To Compress and Accelerate Binary Neural Networks || BN-NAS: Neural Architecture Search With Batch Normalization || Evolving Search Space for Neural Architecture Search || Dynamic Dual Gating Neural Networks
ICCV,2023,ICCV_2023_T000,迁移泛化：域适应、OOD泛化与鲁棒表征,迁移泛化,其他,380,2156,17.62523191094619,"domain, segmentation, training, detection, image, semantic, object, target, novel, labels","Distilling from Similar Tasks for Transfer Learning on a Budget || Towards Universal Image Embeddings: A Large-Scale Dataset and Challenge for Generic Image Representations || Revisiting Domain-Adaptive 3D Object Detection by Reliable, Diverse and Class-balanced Pseudo-Labeling || Cyclic-Bootstrap Labeling for Weakly Supervised Object Detection || Multi-Label Self-Supervised Learning with Scene Images"
ICCV,2023,ICCV_2023_T001,三维视觉：点云、深度估计与相机姿态（分割）,三维视觉,视觉/三维/视频,348,2156,16.14100185528757,"point, object, depth, detection, cloud, point cloud, features, estimation, state-of-the-art, segmentation","SC3K: Self-supervised and Coherent 3D Keypoints Estimation from Rotated, Noisy, and Decimated Point Cloud Data || Once Detected, Never Lost: Surpassing Human Performance in Offline LiDAR based 3D Object Detection || NeRF-Det: Learning Geometry-Aware Volumetric Representation for Multi-View 3D Object Detection || LIST: Learning Implicitly from Spatial Transformers for Single-View 3D Reconstruction || 2D3D-MATR: 2D-3D Matching Transformer for Detection-Free Registration Between Images and Point Clouds"
ICCV,2023,ICCV_2023_T002,三维视觉：点云、深度估计与相机姿态（视频时序）,三维视觉,视觉/三维/视频,222,2156,10.29684601113172,"human, pose, face, image, images, facial, estimation, body, novel, reconstruction",AG3D: Learning to Generate 3D Avatars from 2D Image Collections || DNA-Rendering: A Diverse Neural Actor Repository for High-Fidelity Human-Centric Rendering || Neural Reconstruction of Relightable Human Model from Monocular Video || NCHO: Unsupervised Learning for Neural 3D Composition of Humans and Objects || One-shot Implicit Animatable Avatars with Model-based Priors
ICCV,2023,ICCV_2023_T003,视觉感知：语义/实例/全景分割,视觉感知,视觉/三维/视频,191,2156,8.85899814471243,"video, temporal, action, videos, segmentation, recognition, information, object, frames, motion",Temporal Collection and Distribution for Referring Video Object Segmentation || A Large-scale Study of Spatiotemporal Representation Learning with a New Benchmark on Action Recognition || MeViS: A Large-scale Benchmark for Video Segmentation with Motion Expressions || LVOS: A Benchmark for Long-term Video Object Segmentation || Disentangling Spatial and Temporal Learning for Efficient Image-to-Video Transfer Learning
ICCV,2023,ICCV_2023_T004,多模态大模型：视觉语言理解与跨模态推理（视觉语言）,多模态大模型,多模态,169,2156,7.83858998144712,"visual, text, language, vision-language, image, pre-training, knowledge, prompt, images, downstream",Learning Concise and Descriptive Attributes for Visual Recognition || I Can't Believe There's No Images! Learning Visual Tasks Using only Language Supervision || CTP:Towards Vision-Language Continual Pretraining via Compatible Momentum Contrast and Topology Preservation || ViLLA: Fine-Grained Vision-Language Representation Learning from Real-World Data || CiT: Curation in Training for Effective Vision-Language Data
ICCV,2023,ICCV_2023_T005,高效大模型：推理加速、压缩与资源优化,高效大模型,大模型,162,2156,7.5139146567718,"vision, accuracy, training, attention, image, transformer, quantization, compression, efficient, transformers",Rethinking Vision Transformers for MobileNet Size and Speed || SeiT: Storage-Efficient Vision Training with Tokens Using 1% of Pixel Storage || Revisiting the Parameter Efficiency of Adapters from the Perspective of Precision Redundancy || Revisiting Vision Transformer from the View of Path Ensemble || Jumping through Local Minima: Quantization in the Loss Landscape of Vision Transformers
ICCV,2023,ICCV_2023_T006,三维视觉：Gaussian Splatting、新视角合成与重建,3D GS/新视角,视觉/三维/视频,161,2156,7.46753246753246,"nerf, scene, radiance, rendering, fields, novel, radiance fields, images, scenes, flow",S3IM: Stochastic Structural SIMilarity and Its Unreasonable Effectiveness for Neural Fields || Learning Unified Decompositional and Compositional NeRF for Editable Novel View Synthesis || Forward Flow for Novel View Synthesis of Dynamic Scenes || Urban Radiance Field Representation with Deformable Neural Mesh Primitives || Efficient View Synthesis with Neural Radiance Distribution Field
ICCV,2023,ICCV_2023_T007,生成模型：文生图、扩散采样与图像编辑,文生图/图像编辑,生成模型,158,2156,7.32838589981447,"diffusion, image, generation, images, text-to-image, generative, text, generated, style, synthesis",Steered Diffusion: A Generalized Framework for Plug-and-Play Conditional Image Synthesis || Unleashing Text-to-Image Diffusion Models for Visual Perception || Harnessing the Spatial-Temporal Attention of Diffusion Models for High-Fidelity Text-to-Image Synthesis || 3D-aware Image Generation using 2D Diffusion Models || Localizing Object-Level Shape Variations with Text-to-Image Diffusion Models
ICCV,2023,ICCV_2023_T008,底层视觉：超分、去噪、增强与图像复原,底层视觉,视觉/三维/视频,139,2156,6.4471243042671595,"image, images, restoration, super-resolution, noise, information, denoising, real, existing, imaging",Towards General Low-Light Raw Noise Synthesis and Modeling || Single Image Deblurring with Row-dependent Blur Magnitude || Multi-Scale Residual Low-Pass Filter Network for Image Deblurring || Low-Light Image Enhancement with Illumination-Aware Gamma Correction and Complete Image Modelling Network || Empowering Low-Light Image Enhancer through Customized Learnable Priors
ICCV,2023,ICCV_2023_T009,可信安全：对抗攻击、后门、水印与隐私,可信安全,可信安全,91,2156,4.22077922077922,"adversarial, attacks, attack, federated, robustness, training, backdoor, clients, local, examples",Practical Membership Inference Attacks Against Large-Scale Multi-Modal Models: A Pilot Study || Boosting Adversarial Transferability via Gradient Relevance Attack || GIFD: A Generative Gradient Inversion Method with Feature Domain Optimization || Set-level Guidance Attack: Boosting Adversarial Transferability of Vision-Language Pre-training Models || Downstream-agnostic Adversarial Examples
ICCV,2023,ICCV_2023_T010,具身智能：机器人操作、导航与视觉语言动作,具身智能,视觉/三维/视频,88,2156,4.08163265306122,"motion, human, trajectory, navigation, prediction, motions, generation, agents, human motion, environment",Synthesizing Diverse Human Motions in 3D Indoor Scenes || Scaling Data Generation in Vision-and-Language Navigation || Hierarchical Generation of Human-Object Interactions with Diffusion Probabilistic Models || Persistent-Transient Duality: A Multi-Mechanism Approach for Modeling Human-Object Interaction || ENTL: Embodied Navigation Trajectory Learner
ICCV,2023,ICCV_2023_T011,多模态大模型：视觉语言理解与跨模态推理（视觉语言-2）,多模态大模型,多模态,47,2156,2.1799628942486002,"continual, forgetting, knowledge, old, catastrophic, class-incremental, catastrophic forgetting, classes, incremental, learn",Instance and Category Supervision are Alternate Learners for Continual Learning || A Simple Recipe to Meta-Learn Forward and Backward Transfer || Preventing Zero-Shot Transfer Degradation in Continual Learning of Vision-Language Models || Online Prototype Learning for Online Continual Learning || Online Continual Learning on Hierarchical Label Expansion
ICCV,2025,ICCV_2025_T000,多模态大模型：视觉语言理解与跨模态推理,多模态大模型,多模态,460,2701,17.03072935949648,"visual, multimodal, reasoning, language, mllms, vision-language, image, understanding, training, vlms",Are They the Same? Exploring Visual Correspondence Shortcomings of Multimodal LLMs || MC-Bench: A Benchmark for Multi-Context Visual Grounding in the Era of MLLMs || From Easy to Hard: The MIR Benchmark for Progressive Interleaved Multi-Image Reasoning || AIM: Adaptive Inference of Multi-Modal LLMs via Token Merging and Pruning || ONLY: One-Layer Intervention Sufficiently Mitigates Hallucinations in Large Vision-Language Models
ICCV,2025,ICCV_2025_T001,三维视觉：点云、深度估计与相机姿态,三维视觉,视觉/三维/视频,373,2701,13.80970011106997,"point, depth, estimation, object, pose, novel, existing, images, framework, geometric",RARE: Refine Any Registration of Pairwise Point Clouds via Zero-Shot Learning || MonoSOWA: Scalable Monocular 3D Object Detector Without Human Annotations || AnyCalib: On-Manifold Learning for Model-Agnostic Single-View Camera Calibration || Scene Coordinate Reconstruction Priors || MGSfM: Multi-Camera Geometry Driven Global Structure-from-Motion
ICCV,2025,ICCV_2025_T002,生成模型：视频扩散生成与编辑,视频扩散,生成模型,341,2701,12.624953720844129,"motion, video, generation, diffusion, human, videos, framework, temporal, novel, introduce",Multi-identity Human Image Animation with Structural Video Diffusion || From Image to Video: An Empirical Study of Diffusion Representations || I2V3D: Controllable Image-to-video Generation with 3D Guidance || MotionDiff: Training-free Zero-shot Interactive Motion Editing via Flow-assisted Multi-view Diffusion || Less is More: Improving Motion Diffusion Models with Sparse Keyframes
ICCV,2025,ICCV_2025_T003,底层视觉：超分、去噪、增强与图像复原,底层视觉,视觉/三维/视频,253,2701,9.366901147723059,"image, diffusion, images, restoration, existing, generation, quantization, quality, training, latent","Perceive, Understand and Restore: Real-World Image Super-Resolution with Autoregressive Multimodal Generative Models || InfGen: A Resolution-Agnostic Paradigm for Scalable Image Synthesis || DiffVSR: Revealing an Effective Recipe for Taming Robust Video Super-Resolution Against Complex Degradations || HDR Image Generation via Gain Map Decomposed Diffusion || Fast Image Super-Resolution via Consistency Rectified Flow"
ICCV,2025,ICCV_2025_T004,生成模型：文生图、扩散采样与图像编辑,文生图/图像编辑,生成模型,252,2701,9.3298778230285,"image, diffusion, generation, editing, text, images, text-to-image, style, existing, introduce",UniVG: A Generalist Diffusion Model for Unified Image Generation and Editing || Reusing Computation in Text-to-Image Diffusion for Efficient Generation of Image Sets || Training-Free Text-Guided Image Editing with Visual Autoregressive Model || RAGD: Regional-Aware Diffusion Model for Text-to-Image Generation || VSC: Visual Search Compositional Text-to-Image Diffusion Model
ICCV,2025,ICCV_2025_T005,异常检测：图异常、欺诈检测与时序异常,异常检测,推荐/检索/图,236,2701,8.737504627915579,"adversarial, detection, attacks, attack, anomaly, training, existing, robustness, ood, image","Revisiting Adversarial Patch Defenses on Object Detectors: Unified Evaluation, Large-Scale Dataset, and New Insights || CNS-Bench: Benchmarking Image Classifier Robustness Under Continuous Nuisance Shifts || Adversarial Robustness of Discriminative Self-Supervised Learning in Vision || Web Artifact Attacks Disrupt Vision Language Models || DisCoPatch: Taming Adversarially-driven Batch Statistics for Improved Out-of-Distribution Detection"
ICCV,2025,ICCV_2025_T006,迁移泛化：域适应、OOD泛化与鲁棒表征,迁移泛化,其他,230,2701,8.51536467974824,"segmentation, domain, semantic, object, detection, image, feature, existing, novel, framework","Adapting In-Domain Few-Shot Segmentation to New Domains without Source Domain Retraining || Boosting Domain Generalized and Adaptive Detection with Diffusion Models: Fitness, Generalization, and Transferability || Towards Fine-grained Interactive Segmentation in Images and Videos || UniDxMD: Towards Unified Representation for Cross-Modal Unsupervised Domain Adaptation in 3D Semantic Segmentation || Harnessing Vision Foundation Models for High-Performance, Training-Free Open Vocabulary Segmentation"
ICCV,2025,ICCV_2025_T007,具身智能：机器人操作、导航与视觉语言动作,具身智能,视觉/三维/视频,227,2701,8.40429470566456,"driving, autonomous, prediction, navigation, autonomous driving, manipulation, perception, framework, real-world, scene",DriveX: Omni Scene Modeling for Learning Generalizable World Knowledge in Autonomous Driving || RoboTron-Drive: All-in-One Large Multimodal Model for Autonomous Driving || Mamba-3VL: Taming State Space Model for 3D Vision Language Learning || World4Drive: End-to-End Autonomous Driving via Intention-aware Physical Latent World Model || Authentic 4D Driving Simulation with a Video Generation Model
ICCV,2025,ICCV_2025_T008,三维视觉：Gaussian Splatting、新视角合成与重建,3D GS/新视角,视觉/三维/视频,178,2701,6.59015179563124,"gaussian, reconstruction, splatting, gaussian splatting, rendering, scene, scenes, gaussians, novel, dynamic",7DGS: Unified Spatial-Temporal-Angular Gaussian Splatting || Generative Gaussian Splatting: Generating 3D Scenes with Video Diffusion Priors || Liberated-GS: 3D Gaussian Splatting Independent from SfM Point Clouds || StreamGS: Online Generalizable Gaussian Splatting Reconstruction for Unposed Image Streams || Robust and Efficient 3D Gaussian Splatting for Urban Scene Reconstruction
ICCV,2025,ICCV_2025_T009,多模态理解：视觉语言表征与跨模态对齐,多模态理解,多模态,118,2701,4.368752313957789,"video, temporal, videos, understanding, video understanding, visual, long, grounding, token, retrieval",Learning Beyond Still Frames: Scaling Vision-Language Models with Video || B-VLLM: A Vision Large Language Model with Balanced Spatio-Temporal Tokens || LVBench: An Extreme Long Video Understanding Benchmark || From Trial to Triumph: Advancing Long Video Understanding via Visual Context Sample Scaling and Self-reward Alignment || Flow4Agent: Long-form Video Understanding via Motion Prior from Optical Flow
ICCV,2025,ICCV_2025_T010,事件视觉：事件相机、运动估计与时序感知,事件视觉,视觉/三维/视频,33,2701,1.22176971492039,"event, motion, cameras, event-based, event cameras, temporal, events, estimation, information, framework",Separation for Better Integration: Disentangling Edge and Motion in Event-based Deblurring || Unsupervised Joint Learning of Optical Flow and Intensity with Event Cameras || Efficient Event Camera Data Pretraining with Adaptive Prompt Fusion || Depth Any Event Stream: Enhancing Event-based Monocular Depth Estimation via Dense-to-Sparse Distillation || Enhanced Event-based Dense Stereo via Cross-Sensor Knowledge Distillation
ICLR,2020,ICLR_2020_T000,强化学习：策略优化、奖励学习与控制,强化学习,强化学习,136,687,19.7962154294032,"reinforcement, policy, agents, agent, control, deep, exploration, algorithm, algorithms, policies",Meta Reinforcement Learning with Autonomous Inference of Subtask Dependencies || Never Give Up: Learning Directed Exploration Strategies || Making Sense of Reinforcement Learning and Probabilistic Inference || V-MPO: On-Policy Maximum a Posteriori Policy Optimization for Discrete and Continuous Control || Maximum Likelihood Constraint Inference for Inverse Reinforcement Learning
