venue,year,rank,venue_year_topic_id,count,venue_year_total,share_pct,specific_label_cn,specific_parent_category,short_keywords,representative_titles
ICCV,2023,6,ICCV_2023_T005,170,2156,7.88,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"vision, accuracy, training, image, quantization",Rethinking Vision Transformers for MobileNet Size and Speed || Revisiting the Parameter Efficiency of Adapters from the Perspective of Precision Redundancy || SeiT: Storage-Efficient Vision Training with Tokens Using 1% of Pixel Storage || The Effectiveness of MAE Pre-Pretraining for Billion-Scale Pretraining || TripLe: Revisiting Pretrained Model Reuse and Progressive Learning for Efficient Vision Transformer Scaling and Searching
ICCV,2023,7,ICCV_2023_T006,150,2156,6.96,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, image, images, generation, text-to-image",Steered Diffusion: A Generalized Framework for Plug-and-Play Conditional Image Synthesis || Unleashing Text-to-Image Diffusion Models for Visual Perception || Harnessing the Spatial-Temporal Attention of Diffusion Models for High-Fidelity Text-to-Image Synthesis || Localizing Object-Level Shape Variations with Text-to-Image Diffusion Models || 3D-aware Image Generation using 2D Diffusion Models
ICCV,2023,8,ICCV_2023_T007,128,2156,5.94,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,"nerf, radiance, rendering, scene, fields",Efficient View Synthesis with Neural Radiance Distribution Field || S3IM: Stochastic Structural SIMilarity and Its Unreasonable Effectiveness for Neural Fields || Learning Unified Decompositional and Compositional NeRF for Editable Novel View Synthesis || Urban Radiance Field Representation with Deformable Neural Mesh Primitives || Cross-Ray Neural Radiance Fields for Novel-View Synthesis from Unconstrained Image Collections
ICCV,2023,9,ICCV_2023_T008,124,2156,5.75,底层视觉：超分、去噪、增强与图像复原,Computer Vision,"image, images, restoration, super-resolution, noise",Towards General Low-Light Raw Noise Synthesis and Modeling || Multi-Scale Residual Low-Pass Filter Network for Image Deblurring || Low-Light Image Enhancement with Illumination-Aware Gamma Correction and Complete Image Modelling Network || Single Image Deblurring with Row-dependent Blur Magnitude || Empowering Low-Light Image Enhancer through Customized Learnable Priors
ICCV,2023,10,ICCV_2023_T009,109,2156,5.06,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"motion, human, trajectory, interactions, prediction",Synthesizing Diverse Human Motions in 3D Indoor Scenes || Scaling Data Generation in Vision-and-Language Navigation || Persistent-Transient Duality: A Multi-Mechanism Approach for Modeling Human-Object Interaction || Hierarchical Generation of Human-Object Interactions with Diffusion Probabilistic Models || CHORUS : Learning Canonicalized 3D Human-Object Spatial Relations from Unbounded Synthesized Images
ICCV,2023,11,ICCV_2023_T010,98,2156,4.55,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"domain, adaptation, target, source, domain adaptation",Activate and Reject: Towards Safe Domain Generalization under Category Shift || Unsupervised Feature Representation Learning for Domain-generalized Cross-domain Image Retrieval || Boosting Novel Category Discovery Over Domains with Soft Contrastive Learning and All in One Classifier || DandelionNet: Domain Composition with Instance Adaptive Classification for Domain Generalization || One-Shot Generative Domain Adaptation
ICCV,2023,12,ICCV_2023_T011,94,2156,4.36,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"adversarial, attacks, attack, federated, robustness",Practical Membership Inference Attacks Against Large-Scale Multi-Modal Models: A Pilot Study || Boosting Adversarial Transferability via Gradient Relevance Attack || GIFD: A Generative Gradient Inversion Method with Feature Domain Optimization || Set-level Guidance Attack: Boosting Adversarial Transferability of Vision-Language Pre-training Models || An Embarrassingly Simple Backdoor Attack on Self-supervised Learning
ICCV,2023,13,ICCV_2023_T012,66,2156,3.06,事件视觉：事件相机、运动估计与时序感知,Event Vision,"tracking, flow, object, event, motion",TrackFlow: Multi-Object tracking with Normalizing Flows || Delving into Motion-Aware Matching for Monocular 3D Object Tracking || Object-Centric Multiple Object Tracking || Tracking Everything Everywhere All at Once || Integrating Boxes and Masks: A Multi-Object Framework for Unified Visual Tracking and Segmentation
ICCV,2023,14,ICCV_2023_T013,38,2156,1.76,概率机器学习：变分推断、不确定性与后验建模,Probabilistic ML,"distillation, knowledge, teacher, knowledge distillation, student",Distilling from Similar Tasks for Transfer Learning on a Budget || Automated Knowledge Distillation via Monte Carlo Tree Search || Multi-Task Learning with Knowledge Distillation for Dense Prediction || Bridging Cross-task Protocol Inconsistency for Distillation in Dense Object Detection || UniKD: Universal Knowledge Distillation for Mimicking Homogeneous or Heterogeneous Object Detectors
ICCV,2023,15,ICCV_2023_T014,35,2156,1.62,多模态音视频生成：语音、音乐与情感生成,Multimodal Generation,"audio, speech, facial, sound, audio-visual",Talking Head Generation with Probabilistic Audio-to-Visual Diffusion Priors || Speech2Lip: High-fidelity Speech to Lip Generation by Learning from a Short Video || Lip2Vec: Efficient and Robust Visual Speech Recognition via Latent-to-Latent Visual to Audio Representation Mapping || MODA: Mapping-Once Audio-driven Portrait Animation with Dual Attentions || Imitator: Personalized Speech-driven 3D Facial Animation
ICCV,2023,16,ICCV_2023_T015,20,2156,0.93,生成模型：扩散模型、采样与内容生成,Generative AI,"graph, scene, graph generation, sgg, scene graph",RealGraph: A Multiview Dataset for 4D Real-world Context Graph Generation || Environment-Invariant Curriculum Relation Learning for Fine-Grained Scene Graph Generation || HiLo: Exploiting High Low Frequency Relations for Unbiased Panoptic Scene Graph Generation || Compositional Feature Augmentation for Unbiased Scene Graph Generation || Detecting Objects with Context-Likelihood Graphs and Graph Refinement
ICDE,2023,1,ICDE_2023_T000,62,371,16.71,知识图谱：实体关系、推理与补全,Knowledge Graph,"knowledge, knowledge graph, extended, graph, abstract",Discovery of Cross Joins (Extended Abstract) || Extracting Graphs Properties with Semantic Joins || A Holistic Approach for Answering Logical Queries on Knowledge Graphs || PyLatheDB - A Library for Relational Keyword Search with Support to Schema References || Stable Tuple Embeddings for Dynamic Databases
ICDE,2023,2,ICDE_2023_T001,61,371,16.44,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,"storage, efficient, database, blockchain, cloud",Redesigning High-Performance LSM-based Key-Value Stores with Persistent CPU Caches || Real-Time LSM-Trees for HTAP Workloads || Unshackling Database Benchmarking from Synthetic Workloads || Accelerating Cloud-Native Databases with Distributed PMem Stores || S/C: Speeding up Data Materialization with Bounded Memory
ICDE,2023,3,ICDE_2023_T002,56,371,15.09,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"spatial, efficient, road, trajectory, traffic",Modeling Intra- and Inter-community Information for Route and Time Prediction in Last-mile Delivery || Finding Top-k Optimal Routes with Collective Spatial Keywords on Road Networks || Double Hierarchical Labeling Shortest Distance Querying in Time-dependent Road Networks || Extreme-Aware Local-Global Attention for Spatio-Temporal Urban Mobility Learning || Modeling Spatial Trajectories with Attribute Representation Learning (Extended Abstract)
ICDE,2023,4,ICDE_2023_T003,50,371,13.48,图学习：图聚类、表示学习与结构匹配,Graph Learning,"graph, abstract, extended abstract, extended, clustering",Learning Deep Graph Representations via Convolutional Neural Networks (Extended abstract) || SEIGN: A Simple and Efficient Graph Neural Network for Large Dynamic Graphs || Fast Unsupervised Graph Embedding via Graph Zoom Learning || Rethinking Graph Auto-Encoder Models for Attributed Graph Clustering (Extended abstract) || Data Representation by Joint Hypergraph Embedding and Sparse Coding (Extended Abstract)
ICDE,2023,5,ICDE_2023_T004,43,371,11.59,信息检索：查询理解、搜索与文档检索,Information Retrieval,"abstract, extended abstract, extended, decision, selection",Towards an AutoML System for Fair Classifications ∗ || Collective Decision for Open Set Recognition (Extended Abstract) || Enhancing Factorization Machines with Generalized Metric Learning (Extended Abstract) || Amalur: Data Integration Meets Machine Learning || Community Search: A Meta-Learning Approach
ICDE,2023,6,ICDE_2023_T005,42,371,11.32,推荐系统：排序、召回与点击率预测,Recommendation,"recommendation, abstract, extended abstract, extended, sequential",Multi-task Learning for Recommendation over Heterogeneous Information Network (Extended abstract) || Incremental Learning for Multi-Interest Sequential Recommendation || HAM: Hybrid Associations Models for Sequential Recommendation (Extended abstract) || Instant Representation Learning for Recommendation over Large Dynamic Graphs || MAMDR: A Model Agnostic Learning Framework for Multi-Domain Recommendation
ICDE,2023,7,ICDE_2023_T006,36,371,9.7,图学习：GNN、节点分类与链接预测,Graph Learning,"graphs, graph, subgraph, graph processing, processing",Hop-Constrained s-t Simple Path Enumeration on Large Dynamic Graphs || Exploiting Reuse for GPU Subgraph Enumeration (Extended Abstract) || Flash: A Framework for Programming Distributed Graph Processing Algorithms || Efficient and Effective Path Compression in Large Graphs || Scalable Algorithms for Densest Subgraph Discovery
ICDE,2023,8,ICDE_2023_T007,21,371,5.66,时序建模：时间序列预测、动力系统与基础模型,Time Series,"time, series, time series, temporal, streams",HyperCalm Sketch: One-Pass Mining Periodic Batches in Data Streams || TSExplain: Explaining Aggregated Time Series by Surfacing Evolving Contributors || Discovering Frequency Bursting Patterns in Temporal Graphs || CPiX: Real-Time Analytics Over Out-of-Order Data Streams by Incremental Sliding-Window Aggregation || Discovering Temporal Patterns for Event Sequence Clustering via Policy Mixture Model (Extended Abstract)
ICLR,2023,1,ICLR_2023_T000,230,1530,15.03,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,"reinforcement, policy, offline, reward, agents","Simplifying Model-based RL: Learning Representations, Latent-space Models, and Policies with One Objective || Is Conditional Generative Modeling all you need for Decision Making? || A General Framework for Sample-Efficient Function Approximation in Reinforcement Learning || BC-IRL: Learning Generalizable Reward Functions from Demonstrations || Offline Q-learning on Diverse Multi-Task Data Both Scales And Generalizes"
ICLR,2023,2,ICLR_2023_T001,193,1530,12.61,视觉感知：目标检测、识别与视觉表征,Computer Vision,"image, contrastive, self-supervised, visual, representation","On the duality between contrastive and non-contrastive self-supervised learning || When and Why Vision-Language Models Behave like Bags-Of-Words, and What to Do About It? || A theoretical study of inductive biases in contrastive learning || Diagnosing and Rectifying Vision Models using Language || Visual Classification via Description from Large Language Models"
ICLR,2023,3,ICLR_2023_T002,143,1530,9.35,概率机器学习：变分推断、不确定性与后验建模,Probabilistic ML,"latent, variational, space, training, dynamics","Learning in temporally structured environments || Versatile Neural Processes for Learning Implicit Neural Representations || Backpropagation at the Infinitesimal Inference Limit of Energy-Based Models: Unifying Predictive Coding, Equilibrium Propagation, and Contrastive Hebbian Learning || Accurate Bayesian Meta-Learning by Accurate Task Posterior Inference || Neural Networks and the Chomsky Hierarchy"
ICLR,2023,4,ICLR_2023_T003,140,1530,9.15,大模型推理：问答、常识与思维链,LLM Reasoning,"language, reasoning, knowledge, natural, training",Compositional Semantic Parsing with Large Language Models || Least-to-Most Prompting Enables Complex Reasoning in Large Language Models || Ask Me Anything: A simple strategy for prompting language models || Sub-Task Decomposition Enables Learning in Sequence to Sequence Tasks || Selection-Inference: Exploiting Large Language Models for Interpretable Logical Reasoning
ICLR,2023,5,ICLR_2023_T004,129,1530,8.43,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"optimization, gradient, training, generalization, sgd",Restricted Strong Convexity of Deep Learning Models with Smooth Activations || The Implicit Bias of Minima Stability in Multivariate Shallow ReLU Networks || Agnostic Learning of General ReLU Activation Using Gradient Descent || Beyond Lipschitz: Sharp Generalization and Excess Risk Bounds for Full-Batch GD || Neural Networks Efficiently Learn Low-Dimensional Representations with SGD
ICLR,2023,6,ICLR_2023_T005,125,1530,8.17,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, image, generative, generation, images",Novel View Synthesis with Diffusion Models || Flow Matching for Generative Modeling || Images as Weight Matrices: Sequential Image Generation Through Synaptic Learning Rules || NeRN: Learning Neural Representations for Neural Networks || Learning multi-scale local conditional probability models of images
ICLR,2023,7,ICLR_2023_T006,121,1530,7.91,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"domain, adaptation, training, label, distribution",A framework for benchmarking Class-out-of-distribution detection and its application to ImageNet || Modeling the Data-Generating Process is Necessary for Out-of-Distribution Generalization || A Call to Reflect on Evaluation Practices for Failure Detection in Image Classification || When Source-Free Domain Adaptation Meets Learning with Noisy Labels || How robust is unsupervised representation learning to distribution shift?
ICLR,2023,8,ICLR_2023_T007,102,1530,6.67,图学习：GNN、节点分类与链接预测,Graph Learning,"graph, gnns, graphs, node, gnn","Graph Neural Networks are Inherently Good Generalizers: Insights by Bridging GNNs and MLPs || Learning MLPs on Graphs: A Unified View of Effectiveness, Robustness, and Efficiency || $\mathscr{N}$-WL: A New Hierarchy of Expressivity for Graph Neural Networks || MetaGL: Evaluation-Free Selection of Graph Learning Models via Meta-Learning || Agent-based Graph Neural Networks"
ICLR,2023,9,ICLR_2023_T008,86,1530,5.62,模型压缩：量化、剪枝与低秩加速,Efficient ML,"pruning, training, tabular, distillation, teacher",Sparsity May Cry: Let Us Fail (Current) Sparse Neural Networks Together! || Dataset Pruning: Reducing Training Data by Examining Generalization Influence || LilNetX: Lightweight Networks with EXtreme Model Compression and Structured Sparsification || Minimum Variance Unbiased N:M Sparsity for the Neural Gradients || Effective Self-supervised Pre-training on Low-compute Networks without Distillation
ICLR,2023,10,ICLR_2023_T009,74,1530,4.84,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"federated, privacy, fairness, clients, local","Bias Propagation in Federated Learning || FedSpeed: Larger Local Interval, Less Communication Round, and Higher Generalization Accuracy || A Statistical Framework for Personalized Federated Learning and Estimation: Theory, Algorithms, and Privacy || Personalized Federated Learning with Feature Alignment and Classifier Collaboration || FedExP: Speeding Up Federated Averaging via Extrapolation"
ICLR,2023,11,ICLR_2023_T010,71,1530,4.64,时序建模：时间序列预测、动力系统与基础模型,Time Series,"transformer, attention, transformers, time, series","Toeplitz Neural Network for Sequence Modeling || The Lazy Neuron Phenomenon: On Emergence of Activation Sparsity in Transformers || Learning to Grow Pretrained Models for Efficient Transformer Training || A Theoretical Understanding of Shallow Vision Transformers: Learning, Generalization, and Sample Complexity || Treeformer: Dense Gradient Trees for Efficient Attention Computation"
ICLR,2023,12,ICLR_2023_T011,55,1530,3.59,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"adversarial, robustness, training, attack, attacks","Inequality phenomenon in $l_{\infty}$-adversarial training, and its unrealized threats || Why adversarial training can hurt robust accuracy || Making Substitute Models More Bayesian Can Enhance Transferability of Adversarial Examples || A law of adversarial risk, interpolation, and label noise || Certified Training: Small Boxes are All You Need"
ICLR,2023,13,ICLR_2023_T012,39,1530,2.55,AI4Science：蛋白结构、序列与功能建模,AI for Science,"protein, molecular, molecules, drug, molecule",3D Equivariant Diffusion for Target-Aware Molecule Generation and Affinity Prediction || Pre-training via Denoising for Molecular Property Prediction || Equivariant Shape-Conditioned Generation of 3D Molecules for Ligand-Based Drug Design || Retrieval-based Controllable Molecule Generation || Molecule Generation For Target Protein Binding with Structural Motifs
ICLR,2023,14,ICLR_2023_T013,22,1530,1.44,因果学习：因果发现、反事实与处理效应,Causal ML,"causal, causal discovery, discovery, counterfactual, variables",GRACE-C: Generalized Rate Agnostic Causal Estimation via Constraints || Learning to Induce Causal Structure || Boosting Causal Discovery via Adaptive Sample Reweighting || Neural Causal Models for Counterfactual Identification and Estimation || Causal Reasoning in the Presence of Latent Confounders via Neural ADMG Learning
ICML,2023,1,ICML_2023_T000,248,1828,13.57,代码大模型：代码生成、程序理解与评测,Code Intelligence,"language, training, code, transformers, accuracy",HyperTuning: Toward Adapting Large Language Models without Back-propagation || A Statistical Perspective on Retrieval-Based Models || Cramming: Training a Language Model on a single GPU in one day. || Exploring the Benefits of Training Expert Language Models over Instruction Tuning || Efficient Training of Language Models using Few-Shot Learning
ICML,2023,2,ICML_2023_T001,217,1828,11.87,在线决策：Bandit、后悔界与探索,Reinforcement Learning,"regret, algorithm, algorithms, online, problem",Bayesian Design Principles for Frequentist Sequential Learning || Improved Regret for Efficient Online Reinforcement Learning with Linear Function Approximation || Hardness of Independent Learning and Sparse Equilibrium Computation in Markov Games || A Framework for Adapting Offline Algorithms to Solve Combinatorial Multi-Armed Bandit Problems with Bandit Feedback || Regret Minimization and Convergence to Equilibria in General-sum Markov Games
ICML,2023,3,ICML_2023_T002,193,1828,10.56,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,"policy, reinforcement, offline, reward, exploration",Jump-Start Reinforcement Learning || The Virtues of Laziness in Model-based RL: A Unified Objective and Algorithms || Inverse Reinforcement Learning without Reinforcement Learning || Efficient Online Reinforcement Learning with Offline Data || Understanding the Complexity Gains of Single-Task RL with a Curriculum
ICML,2023,4,ICML_2023_T003,173,1828,9.46,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"training, deep, generalization, representations, representation",Neural Collapse in Deep Linear Networks: From Balanced to Imbalanced Data || Deterministic equivalent and error universality of deep random features learning || A theory of representation learning gives a deep generalisation of kernel methods || Equivariant Architectures for Learning in Deep Weight Spaces || Feature learning in deep classifiers through Intermediate Neural Collapse
ICML,2023,5,ICML_2023_T004,143,1828,7.82,鲁棒泛化：OOD检测、校准与噪声标签,Robust / Weakly Supervised ML,"label, training, ood, fairness, distribution",The Value of Out-of-Distribution Data || Revisiting Discriminative vs. Generative Classifiers: Theory and Implications || Accuracy on the Curve: On the Nonlinear Correlation of ML Performance Between Data Subpopulations || Provably Invariant Learning without Domain Information || Random Classification Noise does not defeat All Convex Potential Boosters Irrespective of Model Choice
ICML,2023,6,ICML_2023_T005,141,1828,7.71,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, generative, image, generation, training","Blackout Diffusion: Generative Diffusion Models in Discrete-State Spaces || Consistency Models || Reduce, Reuse, Recycle: Compositional Generation with Energy-Based Diffusion Models and MCMC || PFGM++: Unlocking the Potential of Physics-Inspired Generative Models || Restoration based Generative Models"
ICML,2023,7,ICML_2023_T006,129,1828,7.06,图学习：图聚类、表示学习与结构匹配,Graph Learning,"graph, graphs, gnns, clustering, node",Path Neural Networks: Expressive and Accurate Graph Neural Networks || From Relational Pooling to Subgraph GNNs: A Universal Framework for More Expressive Graph Neural Networks || Graph Neural Networks can Recover the Hidden Features Solely from the Graph Structure || Feature Expansion for Graph Neural Networks || Towards Understanding Generalization of Graph Neural Networks
ICML,2023,8,ICML_2023_T007,126,1828,6.89,三维视觉：点云、深度估计与相机姿态,3D Vision,"gaussian, inference, regression, algorithm, estimation",Are Gaussian Data All You Need? The Extents and Limits of Universality in High-Dimensional Generalized Linear Estimation || Conformalization of Sparse Generalized Linear Models || Dimensionality Reduction for General KDE Mode Finding || Sketched Ridgeless Linear Regression: The Role of Downsampling || Estimation Beyond Data Reweighting: Kernel Method of Moments
ICML,2023,9,ICML_2023_T008,117,1828,6.4,优化理论：随机/非凸优化与收敛率,Optimization,"optimization, gradient, convergence, stochastic, problems",High Probability Convergence of Stochastic Gradient Methods || Optimal Stochastic Non-smooth Non-convex Optimization through Online-to-Non-convex Conversion || Convergence of Proximal Point and Extragradient-Based Methods Beyond Monotonicity: the Case of Negative Comonotonicity || Tighter Analysis for ProxSkip || Faster Gradient-Free Algorithms for Nonsmooth Nonconvex Stochastic Optimization
ICML,2023,10,ICML_2023_T009,96,1828,5.25,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"privacy, federated, private, clients, local",Multi-Epoch Matrix Factorization Mechanisms for Private Machine Learning || On the Privacy-Robustness-Utility Trilemma in Distributed Learning || From Noisy Fixed-Point Iterations to Private ADMM for Centralized and Federated Learning || DIFF2: Differential Private Optimization via Gradient Differences for Nonconvex Distributed Learning || Private Federated Learning with Autotuned Compression
ICML,2023,11,ICML_2023_T010,73,1828,3.99,因果学习：因果发现、反事实与处理效应,Causal ML,"causal, treatment, effects, effect, counterfactual",PWSHAP: A Path-Wise Explanation Model for Targeted Variables || Which Invariance Should We Transfer? A Causal Minimax Learning Approach || Approximate Causal Effect Identification under Weak Confounding || Differentiable Multi-Target Causal Bayesian Experimental Design || New metrics and search algorithms for weighted causal DAGs
ICML,2023,12,ICML_2023_T011,63,1828,3.45,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"adversarial, attacks, robustness, robust, training",MultiRobustBench: Benchmarking Robustness Against Multiple Attacks || Beyond the Universal Law of Robustness: Sharper Laws for Random Features and Neural Tangent Kernels || How Many Perturbations Break This Model? Evaluating Robustness Beyond Adversarial Accuracy || Towards Stable and Efficient Adversarial Training against $l_1$ Bounded Adversarial Attacks || Certified Robust Neural Networks: Generalization and Corruption Resistance
ICML,2023,13,ICML_2023_T012,58,1828,3.17,科学计算：神经算子、PDE与物理建模,AI for Science,"pde, time, pdes, systems, dynamics","Locally Regularized Neural Differential Equations: Some Black Boxes were meant to remain closed! || Trainability, Expressivity and Interpretability in Gated Neural ODEs || Random Grid Neural Processes for Parametric Partial Differential Equations || NeuralStagger: Accelerating Physics-constrained Neural PDE Solver with Spatial-temporal Decomposition || Learning Preconditioners for Conjugate Gradient PDE Solvers"
ICML,2023,14,ICML_2023_T013,51,1828,2.79,AI4Science：蛋白结构、序列与功能建模,AI for Science,"quantum, protein, molecular, molecules, molecule",A Group Symmetric Stochastic Differential Equation Model for Molecule Multi-modal Pretraining || Coarse-to-Fine: a Hierarchical Diffusion Model for Molecule Generation in 3D || Hierarchical Grammar-Induced Geometry for Data-Efficient Molecular Property Prediction || Learning Subpocket Prototypes for Generalizable Structure-based Drug Design || Ewald-based Long-Range Message Passing for Molecular Graphs
ICRA,2023,1,ICRA_2023_T000,347,1333,26.03,自动驾驶感知：LiDAR、轨迹与三维检测,Autonomous Driving,"estimation, object, detection, point, segmentation",Probabilistic Plane Extraction and Modeling for Active Visual-Inertial Mapping || Monocular Visual-Inertial Depth Estimation || A Probabilistic Framework for Visual Localization in Ambiguous Scenes || NOCaL: Calibration-Free Semi-Supervised Learning of Odometry and Camera Intrinsics || Contour Context: Abstract Structural Distribution for 3D LiDAR Loop Detection and Metric Pose Estimation
ICRA,2023,2,ICRA_2023_T001,165,1333,12.38,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,"reinforcement, control, manipulation, robotic, imitation","Learning Feasibility of Factored Nonlinear Programs in Robotic Manipulation Planning || Dexterous Imitation Made Easy: A Learning-Based Framework for Efficient Dexterous Manipulation || Comparison of Model-Based and Model-Free Reinforcement Learning for Real-World Dexterous Robotic Manipulation Tasks || Safe Reinforcement Learning of Dynamic High-Dimensional Robotic Tasks: Navigation, Manipulation, Interaction || Option-Aware Adversarial Inverse Reinforcement Learning for Robotic Control"
ICRA,2023,3,ICRA_2023_T002,163,1333,12.23,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"planning, multi-agent, motion, motion planning, multi-robot","A Benchmark for Multi-Robot Planning in Realistic, Complex and Cluttered Environments || S*: On Safe and Time Efficient Robot Motion Planning || Safe and Distributed Multi-Agent Motion Planning under Minimum Speed Constraints || Globally Guided Trajectory Planning in Dynamic Environments || Mixed Observable RRT: Multi-Agent Mission-Planning in Partially Observable Environments"
ICRA,2023,4,ICRA_2023_T003,160,1333,12.0,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"robotic, robot, soft, control, design","Data-Driven Estimation of Forces Along the Backbone of Concentric Tube Continuum Robots || Fast, Reliable Constrained Manipulation Using a VSA Driven Planar Robot || High-Speed Scooping: An Implementation through Stiffness Control and Direct-Drive Actuation || Linear Delta Arrays for Compliant Dexterous Distributed Manipulation || MMIC-I: A Robotic Platform for Assembly Integration and Internal Locomotion through Mechanical Meta-Material Structures"
ICRA,2023,5,ICRA_2023_T004,141,1333,10.58,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"manipulation, tactile, grasping, grasp, objects",Learning Pre-Grasp Manipulation of Flat Objects in Cluttered Environments using Sliding Primitives || GenDexGrasp: Generalizable Dexterous Grasping || DexGraspNet: A Large-Scale Robotic Dexterous Grasp Dataset for General Objects Based on Simulation || CMG-Net: An End-to-End Contact-based Multi-Finger Dexterous Grasping Network || Fast-Grasp'D: Dexterous Multi-finger Grasp Generation Through Differentiable Simulation
ICRA,2023,6,ICRA_2023_T005,119,1333,8.93,开放词汇视觉：开放词汇检测、分割与CLIP语义,Computer Vision,"navigation, robot, prediction, semantic, human-robot",Learning to Predict Action Feasibility for Task and Motion Planning in 3D Environments || Visual Language Maps for Robot Navigation || Visual Affordance Prediction for Guiding Robot Exploration || Robust Robot Planning for Human-Robot Collaboration || A Framework for the Unsupervised Inference of Relations Between Sensed Object Spatial Distributions and Robot Behaviors
ICRA,2023,7,ICRA_2023_T006,92,1333,6.9,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,"autonomous, driving, autonomous driving, control, safety",Learning Responsibility Allocations for Safe Human-Robot Interaction with Applications to Autonomous Driving || Receding Horizon Planning with Rule Hierarchies for Autonomous Vehicles || Safe Real-World Autonomous Driving by Learning to Predict and Plan with a Mixture of Experts || Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging || Self-Improving Safety Performance of Reinforcement Learning Based Driving with Black-Box Verification Algorithms
ICRA,2023,8,ICRA_2023_T007,89,1333,6.68,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"locomotion, legged, robot, control, quadruped",Robust Bipedal Locomotion: Leveraging Saltation Matrices for Gait Optimization || Legs as Manipulator: Pushing Quadrupedal Agility Beyond Locomotion || Learning to Walk by Steering: Perceptive Quadrupedal Locomotion in Dynamic Environments || Learning Low-Frequency Motion Control for Robust and Dynamic Robot Locomotion || DribbleBot: Dynamic Legged Manipulation in the Wild
ICRA,2023,9,ICRA_2023_T008,57,1333,4.28,机器人学习：操作、世界模型与具身控制,Robotics,"aerial, tracking, control, uav, aerial robots",Learning Tethered Perching for Aerial Robots || SEER: Safe Efficient Exploration for Aerial Robots using Learning to Predict Information Gain || Learning a Single Near-hover Position Controller for Vastly Different Quadcopters || Credible Online Dynamics Learning for Hybrid UAVs || Vision-aided UAV Navigation and Dynamic Obstacle Avoidance using Gradient-based B-spline Trajectory Optimization
IJCAI,2023,1,IJCAI_2023_T000,139,851,16.33,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,"agents, reinforcement, planning, policy, multi-agent",Multi-Agent Advisor Q-Learning (Extended Abstract) || Synthesizing Resilient Strategies for Infinite-Horizon Objectives in Multi-Agent Systems || Multi-Agent Systems with Quantitative Satisficing Goals || Explainable Multi-Agent Reinforcement Learning for Temporal Queries || Rethinking Formal Models of Partially Observable Multiagent Decision Making (Extended Abstract)
IJCAI,2023,2,IJCAI_2023_T001,130,851,15.28,视觉感知：语义/实例/全景分割,Computer Vision,"image, images, segmentation, features, information",On Efficient Transformer-Based Image Pre-training for Low-Level Vision || SSML-QNet: Scale-Separative Metric Learning Quadruplet Network for Multi-modal Image Patch Matching || Bi-level Dynamic Learning for Jointly Multi-modality Image Fusion and Beyond || FGNet: Towards Filling the Intra-class and Inter-class Gaps for Few-shot Segmentation || SWAT: Spatial Structure Within and Among Tokens
IJCAI,2023,3,IJCAI_2023_T002,106,851,12.46,生成模型：视频扩散生成与编辑,Generative AI,"language, text, visual, generation, recognition",Regularisation for Efficient Softmax Parameter Generation in Low-Resource Text Classifiers || An Empirical Study on the Language Modal in Visual Question Answering || Unsupervised and Few-Shot Parsing from Pretrained Language Models (Extended Abstract) || Prompt Learns Prompt: Exploring Knowledge-Aware Generative Prompt Collaboration For Video Captioning || Efficient NLP Model Finetuning via Multistage Data Filtering
IJCAI,2023,4,IJCAI_2023_T003,100,851,11.75,时序建模：时间序列预测、动力系统与基础模型,Time Series,"graph, graphs, time, time series, series","Graph Pooling for Graph Neural Networks: Progress, Challenges, and Opportunities || LSGNN: Towards General Graph Neural Network in Node Classification by Local Similarity || Causal-Based Supervision of Attention in Graph Neural Network: A Better and Simpler Choice towards Powerful Attention || Violin: Virtual Overbridge Linking for Enhancing Semi-supervised Learning on Graphs with Limited Labels || Federated Graph Semantic and Structural Learning"
