venue,year,rank,topic,venue_year_topic_id,count,venue_year_total,share,specific_label_cn,specific_label_en,specific_parent_category,parent_category,topic_keywords,representative_titles,topic_label_cn,topic_label_en,title_terms,naming_evidence
ICLR,2026,13,12,ICLR_2026_T012,139,5352,0.0259715994020926,神经科学AI：脑活动建模、EEG与脉冲网络,brain activity/EEG/spiking networks,AI for Neuroscience,Other,"brain, spiking, eeg, visual, snns, neurons, representations, decoding, temporal, neuroscience","Pretraining with Re-parametrized Self-Attention: Unlocking Generalizationin SNN-Based Neural Decoding Across Time, Brains, and Tasks || The Human Brain as a Dynamic Mixture of Expert Models in Video Understanding || Discovering alternative solutions beyond the simplicity bias in recurrent neural networks || Beyond Grid-Locked Voxels: Neural Response Functions for Continuous Brain Encoding || Setting up for failure: automatic discovery of the neural mechanisms of cognitive errors",其他主题：brain / spiking / eeg,brain / spiking / eeg,brain / beyond / pretraining / parametrized / self / attention / unlocking / generalizationin,"keywords=brain, spiking, eeg, visual, snns, neurons, representations, decoding, temporal, neuroscience; title_terms=brain / beyond / pretraining / parametrized / self / attention / unlocking / generalizationin"
ICLR,2026,14,13,ICLR_2026_T013,134,5352,0.0250373692077727,AI4Science：蛋白结构、序列与功能建模,protein modeling,AI for Science,AI for Science,"protein, molecular, design, prediction, structure, drug, molecules, generative, generation, structural","Scaling Atomistic Protein Binder Design with Generative Pretraining and Test-Time Compute || MarS-FM: Generative Modeling of Molecular Dynamics via Markov State Models || Beyond Ensembles: Simulating All-Atom Protein Dynamics in a Learned Latent Space || La-Proteina: Atomistic Protein Generation via Partially Latent Flow Matching || MolLangBench: A Comprehensive Benchmark for Language-Prompted Molecular Structure Recognition, Editing, and Generation",AI for Science 与药物/蛋白,protein / molecular / design,protein / atomistic / generative / molecular / dynamics / latent / generation / scaling,"keywords=protein, molecular, design, prediction, structure, drug, molecules, generative, generation, structural; title_terms=protein / atomistic / generative / molecular / dynamics / latent / generation / scaling"
ICLR,2026,15,14,ICLR_2026_T014,132,5352,0.0246636771300448,时序建模：时间序列预测、动力系统与基础模型,time-series forecasting/dynamical systems,Time Series,Time Series,"series, time series, time, forecasting, series forecasting, time series forecasting, time-series, adaptation, test-time, temporal",Enhancing Multivariate Time Series Forecasting with Global Temporal Retrieval || GTM: A General Time-series Model for Enhanced Representation Learning of Time-Series data || SciTS: Scientific Time Series Understanding and Generation with LLMs || COSA: Context-aware Output-Space Adapter for Test-Time Adaptation in Time Series Forecasting || Bridging Past and Future: Distribution-Aware Alignment for Time Series Forecasting,时间序列预测,series / time series / time,time / series / forecasting / aware / enhancing / multivariate / global / temporal,"keywords=series, time series, time, forecasting, series forecasting, time series forecasting, time-series, adaptation, test-time, temporal; title_terms=time / series / forecasting / aware / enhancing / multivariate / global / temporal"
ICLR,2026,16,15,ICLR_2026_T015,101,5352,0.0188714499252615,大模型推理：多模态/视觉推理,multimodal reasoning,LLM Reasoning,Trustworthy AI,"uncertainty, hallucination, conformal, prediction, hallucinations, conformal prediction, quantification, uncertainty quantification, llms, language","Enhancing Hallucination Detection through Noise Injection || HalluGuard: Demystifying Data-Driven and Reasoning-Driven Hallucinations in LLMs || Detecting Misbehaviors of Large Vision-Language Models by Evidential Uncertainty Quantification || Addressing Pitfalls in the Evaluation of Uncertainty Estimation Methods for Natural Language Generation || Sample Smart, Not Hard: Correctness-First Decoding for Better Reasoning in LLMs",幻觉检测与事实性,uncertainty / hallucination / conformal,driven / reasoning / llms / language / uncertainty / enhancing / hallucination / detection,"keywords=uncertainty, hallucination, conformal, prediction, hallucinations, conformal prediction, quantification, uncertainty quantification, llms, language; title_terms=driven / reasoning / llms / language / uncertainty / enhancing / hallucination / detection"
ICLR,2026,17,16,ICLR_2026_T016,68,5352,0.0127055306427503,因果学习：因果发现、反事实与处理效应,causal discovery/counterfactuals,Causal ML,Causal ML,"causal, treatment, causal discovery, discovery, causal inference, effect, influence, estimation, inference, conditional",Distributional Equivalence in Linear Non-Gaussian Latent-Variable Cyclic Causal Models: Characterization and Learning || Characterization and Learning of Causal Graphs with Latent Confounders and Post-treatment Selection from Interventional Data || Influence without Confounding: Causal Discovery from Temporal Data with Long-term Carry-over Effects || Exploratory Causal Inference in SAEnce || Causal Discovery in the Wild: A Voting-Theoretic Ensemble Approach,因果推断与因果发现,causal / treatment / causal discovery,causal / latent / characterization / discovery / distributional / equivalence / linear / non,"keywords=causal, treatment, causal discovery, discovery, causal inference, effect, influence, estimation, inference, conditional; title_terms=causal / latent / characterization / discovery / distributional / equivalence / linear / non"
ICLR,2026,18,17,ICLR_2026_T017,63,5352,0.0117713004484304,检索增强大模型：RAG、知识注入与问答,RAG/knowledge-grounded QA,LLM / IR,LLM / IR,"retrieval, rag, generation, retrieval-augmented, knowledge, retrieval-augmented generation, query, reasoning, language, document","Frustratingly Simple Retrieval Improves Challenging, Reasoning-Intensive Benchmarks || DeepRAG: Thinking to Retrieve Step by Step for Large Language Models || RAS: Retrieval-And-Structuring for Knowledge-Intensive LLM Generation || Beyond RAG vs. Long-Context: Learning Distraction-Aware Retrieval for Efficient Knowledge Grounding || GRO-RAG: Gradient-aware Re-rank Optimization for Multi-source Retrieval-Augmented Generation",检索增强生成与信息检索,retrieval / rag / generation,retrieval / intensive / step / knowledge / generation / rag / aware / frustratingly,"keywords=retrieval, rag, generation, retrieval-augmented, knowledge, retrieval-augmented generation, query, reasoning, language, document; title_terms=retrieval / intensive / step / knowledge / generation / rag / aware / frustratingly"
ICLR,2026,19,18,ICLR_2026_T018,59,5352,0.0110239162929745,多模态音视频生成：语音、音乐与情感生成,audio/music/emotion generation,Multimodal Generation,Other,"audio, speech, music, generation, text, language, audio language, training, style, separation",Continuous Audio Language Models || AudioX: A Unified Framework for Anything-to-Audio Generation || From Text to Talk: Audio-Language Model Needs Non-Autoregressive Joint Training || Measuring Audio's Impact on Correctness: Audio-Contribution-Aware Post-Training of Large Audio Language Models || Music Flamingo: Scaling Music Understanding in Audio Language Models,其他主题：audio / speech / music,audio / speech / music,audio / language / music / continuous / audiox / unified / framework / anything,"keywords=audio, speech, music, generation, text, language, audio language, training, style, separation; title_terms=audio / language / music / continuous / audiox / unified / framework / anything"
ICML,2025,1,0,ICML_2025_T000,420,3330,0.1261261261261261,优化理论：随机/非凸优化与收敛率,stochastic/non-convex optimization,Optimization,Optimization,"optimization, training, algorithm, algorithms, gradient, problems, problem, convergence, complexity, function",The Power of Random Features and the Limits of Distribution-Free Gradient Descent || A Generalization Result for Convergence in Learning-to-Optimize || Simplicity Bias and Optimization Threshold in Two-Layer ReLU Networks || General framework for online-to-nonconvex conversion: Schedule-free SGD is also effective for nonconvex optimization || Adaptive kernel predictors from feature-learning infinite limits of neural networks,优化算法与训练动力学,optimization / training / algorithm,limits / free / optimization / nonconvex / power / random / features / distribution,"keywords=optimization, training, algorithm, algorithms, gradient, problems, problem, convergence, complexity, function; title_terms=limits / free / optimization / nonconvex / power / random / features / distribution"
ICML,2025,2,1,ICML_2025_T001,395,3330,0.1186186186186186,在线决策：Bandit、后悔界与探索,bandits/regret/exploration,Reinforcement Learning,LLM Agents,"policy, reinforcement, algorithm, reward, regret, online, agent, control, algorithms, agents",Model-Based Exploration in Monitored Markov Decision Processes || O-MAPL: Offline Multi-agent Preference Learning || Policy-Regret Minimization in Markov Games with Function Approximation || Bellman Unbiasedness: Toward Provably Efficient Distributional Reinforcement Learning with General Value Function Approximation || Sample Complexity of Distributionally Robust Off-Dynamics Reinforcement Learning with Online Interaction,智能体与多智能体系统,policy / reinforcement / algorithm,markov / function / approximation / reinforcement / exploration / monitored / decision / processes,"keywords=policy, reinforcement, algorithm, reward, regret, online, agent, control, algorithms, agents; title_terms=markov / function / approximation / reinforcement / exploration / monitored / decision / processes"
ICML,2025,3,2,ICML_2025_T002,323,3330,0.096996996996997,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,LLM Reasoning,"visual, image, multimodal, images, video, existing, information, vision, understanding, reasoning",GMAIL: Generative Modality Alignment for generated Image Learning || Elucidating the design space of language models for image generation || Vision-Language Model Selection and Reuse for Downstream Adaptation || Mitigating Object Hallucination in Large Vision-Language Models via Image-Grounded Guidance || Generalizing from SIMPLE to HARD Visual Reasoning: Can We Mitigate Modality Imbalance in VLMs?,大模型推理与思维链,visual / image / multimodal,image / language / modality / vision / gmail / generative / alignment / generated,"keywords=visual, image, multimodal, images, video, existing, information, vision, understanding, reasoning; title_terms=image / language / modality / vision / gmail / generative / alignment / generated"
ICML,2025,4,3,ICML_2025_T003,312,3330,0.0936936936936937,高效大模型：推理加速、压缩与资源优化,inference acceleration/compression,Efficient LLMs,Other,"language, attention, llms, training, quantization, inference, memory, tokens, transformers, pruning",Deliberation in Latent Space via Differentiable Cache Augmentation || SepLLM: Accelerate Large Language Models by Compressing One Segment into One Separator || RAPID: Long-Context Inference with Retrieval-Augmented Speculative Decoding || Let LLM Tell What to Prune and How Much to Prune || Efficient Multi-modal Long Context Learning for Training-free Adaptation,其他主题：language / attention / llms,language / attention / llms,one / long / context / prune / deliberation / latent / space / differentiable,"keywords=language, attention, llms, training, quantization, inference, memory, tokens, transformers, pruning; title_terms=one / long / context / prune / deliberation / latent / space / differentiable"
ICML,2025,5,4,ICML_2025_T004,301,3330,0.0903903903903903,代码大模型：代码生成、程序理解与评测,code LLMs/generation/evaluation,Code Intelligence,LLM Agents,"reasoning, llms, language, llm, code, evaluation, agents, language llms, framework, capabilities",Benchmarking Abstract and Reasoning Abilities Through A Theoretical Perspective || ZebraLogic: On the Scaling Limits of LLMs for Logical Reasoning || RE-IMAGINE: Symbolic Benchmark Synthesis for Reasoning Evaluation || From Passive to Active Reasoning: Can Large Language Models Ask the Right Questions under Incomplete Information? || Reasoning-as-Logic-Units: Scaling Test-Time Reasoning in Large Language Models Through Logic Unit Alignment,智能体与多智能体系统,reasoning / llms / language,reasoning / through / scaling / language / logic / benchmarking / abstract / abilities,"keywords=reasoning, llms, language, llm, code, evaluation, agents, language llms, framework, capabilities; title_terms=reasoning / through / scaling / language / logic / benchmarking / abstract / abilities"
ICML,2025,6,5,ICML_2025_T005,264,3330,0.0792792792792792,生成模型：文生图、扩散采样与图像编辑,text-to-image diffusion/editing,Generative AI,Generative AI,"diffusion, generation, image, generative, images, training, sampling, quality, noise, flow",Morse: Dual-Sampling for Lossless Acceleration of Diffusion Models || Distillation of Discrete Diffusion through Dimensional Correlations || Revisiting Diffusion Models: From Generative Pre-training to One-Step Generation || Diffuse Everything: Multimodal Diffusion Models on Arbitrary State Spaces || Distributional Diffusion Models with Scoring Rules,图像生成与扩散模型,diffusion / generation / image,diffusion / morse / dual / sampling / lossless / acceleration / distillation / discrete,"keywords=diffusion, generation, image, generative, images, training, sampling, quality, noise, flow; title_terms=diffusion / morse / dual / sampling / lossless / acceleration / distillation / discrete"
ICML,2025,7,6,ICML_2025_T006,229,3330,0.0687687687687687,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"prediction, label, conformal, training, adversarial, generalization, framework, classification, ood, loss","Low-Dimension-to-High-Dimension Generalization and Its Implications for Length Generalization || Relating Misfit to Gain in Weak-to-Strong Generalization Beyond the Squared Loss || Generalization Analysis for Supervised Contrastive Representation Learning under Non-IID Settings || Weak-to-Strong Generalization Even in Random Feature Networks, Provably || A Unified Framework for Generalization Error Analysis of Learning with Arbitrary Discrete Weak Features",隐私安全、攻击与鲁棒性,prediction / label / conformal,generalization / weak / dimension / strong / analysis / low / high / its,"keywords=prediction, label, conformal, training, adversarial, generalization, framework, classification, ood, loss; title_terms=generalization / weak / dimension / strong / analysis / low / high / its"
ICML,2025,8,7,ICML_2025_T007,216,3330,0.0648648648648648,图学习：图聚类、表示学习与结构匹配,graph clustering/representation/matching,Graph Learning,Graph Learning,"graph, clustering, graphs, gnns, node, information, algorithm, experiments, framework, structure",Beyond Message Passing: Neural Graph Pattern Machine || No Metric to Rule Them All: Toward Principled Evaluations of Graph-Learning Datasets || On the Interplay between Graph Structure and Learning Algorithms in Graph Neural Networks || Does Graph Prompt Work? A Data Operation Perspective with Theoretical Analysis || A Manifold Perspective on the Statistical Generalization of Graph Neural Networks,图学习与图神经网络,graph / clustering / graphs,graph / perspective / beyond / message / passing / pattern / machine / metric,"keywords=graph, clustering, graphs, gnns, node, information, algorithm, experiments, framework, structure; title_terms=graph / perspective / beyond / message / passing / pattern / machine / metric"
ICML,2025,9,8,ICML_2025_T008,136,3330,0.0408408408408408,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"unlearning, safety, attacks, llms, llm, language, attack, harmful, adversarial, backdoor",PoisonBench: Assessing Language Model Vulnerability to Poisoned Preference Data || ICLShield: Exploring and Mitigating In-Context Learning Backdoor Attacks || Benign Samples Matter! Fine-tuning On Outlier Benign Samples Severely Breaks Safety || Fragments to Facts: Partial-Information Fragment Inference from LLMs || Underestimated Privacy Risks for Minority Populations in Large Language Model Unlearning,隐私安全、攻击与鲁棒性,unlearning / safety / attacks,language / benign / samples / poisonbench / assessing / vulnerability / poisoned / preference,"keywords=unlearning, safety, attacks, llms, llm, language, attack, harmful, adversarial, backdoor; title_terms=language / benign / samples / poisonbench / assessing / vulnerability / poisoned / preference"
ICML,2025,10,9,ICML_2025_T009,120,3330,0.036036036036036,生成模型：扩散模型、采样与内容生成,diffusion/sampling/content generation,Generative AI,Generative AI,"protein, molecular, generation, molecules, generative, design, prediction, diffusion, modeling, framework",UniMoMo: Unified Generative Modeling of 3D Molecules for De Novo Binder Design || Pretraining Generative Flow Networks with Inexpensive Rewards for Molecular Graph Generation || Beyond Atoms: Enhancing Molecular Pretrained Representations with 3D Space Modeling || Energy-Based Flow Matching for Generating 3D Molecular Structure || Efficient Molecular Conformer Generation with SO(3)-Averaged Flow Matching and Reflow,图像生成与扩散模型,protein / molecular / generation,molecular / flow / generative / modeling / generation / matching / unimomo / unified,"keywords=protein, molecular, generation, molecules, generative, design, prediction, diffusion, modeling, framework; title_terms=molecular / flow / generative / modeling / generation / matching / unimomo / unified"
ICML,2025,11,10,ICML_2025_T010,109,3330,0.0327327327327327,强化学习：策略优化、奖励学习与控制,policy optimization/reward/control,Reinforcement Learning,LLM Training,"preference, reward, alignment, preferences, human, feedback, optimization, rlhf, language, human preferences",Explicit Preference Optimization: No Need for an Implicit Reward Model || MPO: An Efficient Post-Processing Framework for Mixing Diverse Preference Alignment || Reward-Augmented Data Enhances Direct Preference Alignment of LLMs || Design Considerations in Offline Preference-based RL || Active Reward Modeling: Adaptive Preference Labeling for Large Language Model Alignment,大模型训练与指令调优,preference / reward / alignment,preference / reward / alignment / explicit / optimization / need / implicit / mpo,"keywords=preference, reward, alignment, preferences, human, feedback, optimization, rlhf, language, human preferences; title_terms=preference / reward / alignment / explicit / optimization / need / implicit / mpo"
ICML,2025,12,11,ICML_2025_T011,105,3330,0.0315315315315315,高效大模型：参数高效微调与LoRA适配,PEFT/LoRA/adaptation,Efficient LLMs,Other,"lora, fine-tuning, forgetting, continual, language, scaling, training, editing, knowledge, parameters",Towards Understanding Fine-Tuning Mechanisms of LLMs via Circuit Analysis || Learning Dynamics in Continual Pre-Training for Large Language Models || SeedLoRA: A Fusion Approach to Efficient LLM Fine-Tuning || A Hitchhiker’s Guide to Scaling Law Estimation || Flat-LoRA: Low-Rank Adaptation over a Flat Loss Landscape,其他主题：lora / fine-tuning / forgetting,lora / fine-tuning / forgetting,fine / tuning / flat / understanding / mechanisms / llms / circuit / analysis,"keywords=lora, fine-tuning, forgetting, continual, language, scaling, training, editing, knowledge, parameters; title_terms=fine / tuning / flat / understanding / mechanisms / llms / circuit / analysis"
ICML,2025,13,12,ICML_2025_T012,100,3330,0.03003003003003,神经科学AI：脑活动建模、EEG与脉冲网络,brain activity/EEG/spiking networks,AI for Neuroscience,AI for Science,"dynamics, pdes, equations, pde, spiking, systems, quantum, snns, differential, physical",KoNODE: Koopman-Driven Neural Ordinary Differential Equations with Evolving Parameters for Time Series Analysis || Neural Interpretable PDEs: Harmonizing Fourier Insights with Attention for Scalable and Interpretable Physics Discovery || Sub-Sequential Physics-Informed Learning with State Space Model || Latent Mamba Operator for Partial Differential Equations || DISCO: learning to DISCover an evolution Operator for multi-physics-agnostic prediction,科学计算与物理方程建模,dynamics / pdes / equations,physics / differential / equations / interpretable / operator / konode / koopman / driven,"keywords=dynamics, pdes, equations, pde, spiking, systems, quantum, snns, differential, physical; title_terms=physics / differential / equations / interpretable / operator / konode / koopman / driven"
ICML,2025,14,13,ICML_2025_T013,98,3330,0.0294294294294294,因果学习：因果发现、反事实与处理效应,causal discovery/counterfactuals,Causal ML,Trustworthy AI,"causal, treatment, effects, counterfactual, variables, effect, estimation, causal discovery, discovery, inference",Local Identifying Causal Relations in the Presence of Latent Variables || Bayesian Active Learning for Bivariate Causal Discovery || Continuous Bayesian Model Selection for Multivariate Causal Discovery || Causal Abstraction Inference under Lossy Representations || Latent Variable Causal Discovery under Selection Bias,幻觉检测与事实性,causal / treatment / effects,causal / discovery / latent / bayesian / selection / under / local / identifying,"keywords=causal, treatment, effects, counterfactual, variables, effect, estimation, causal discovery, discovery, inference; title_terms=causal / discovery / latent / bayesian / selection / under / local / identifying"
ICML,2025,15,14,ICML_2025_T014,97,3330,0.0291291291291291,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"privacy, federated, private, clients, local, client, communication, differential privacy, global, algorithm",Generalization in Federated Learning: A Conditional Mutual Information Framework || Privacy-Preserving Federated Convex Optimization: Balancing Partial-Participation and Efficiency via Noise Cancellation || It’s My Data Too: Private ML for Datasets with Multi-User Training Examples || Leveraging Randomness in Model and Data Partitioning for Privacy Amplification || Private Model Personalization Revisited,隐私安全、攻击与鲁棒性,privacy / federated / private,federated / privacy / private / generalization / conditional / mutual / information / framework,"keywords=privacy, federated, private, clients, local, client, communication, differential privacy, global, algorithm; title_terms=federated / privacy / private / generalization / conditional / mutual / information / framework"
ICML,2025,16,15,ICML_2025_T015,74,3330,0.0222222222222222,时序建模：时间序列预测、动力系统与基础模型,time-series forecasting/dynamical systems,Time Series,Time Series,"time series, time, series, forecasting, series forecasting, time series forecasting, temporal, foundation, patterns, time-series",Sundial: A Family of Highly Capable Time Series Foundation Models || Exploring Representations and Interventions in Time Series Foundation Models || Towards a General Time Series Forecasting Model with Unified Representation and Adaptive Transfer || TimeBase: The Power of Minimalism in Efficient Long-term Time Series Forecasting || TimeStacker: A Novel Framework with Multilevel Observation for Capturing Nonstationary Patterns in Time Series Forecasting,时间序列预测,time series / time / series,time / series / forecasting / foundation / sundial / family / highly / capable,"keywords=time series, time, series, forecasting, series forecasting, time series forecasting, temporal, foundation, patterns, time-series; title_terms=time / series / forecasting / foundation / sundial / family / highly / capable"
ICML,2025,17,16,ICML_2025_T016,31,3330,0.0093093093093093,视觉感知：目标检测、识别与视觉表征,detection/recognition/visual representation,Computer Vision,Other,"saes, sparse, autoencoders, sparse autoencoders, features, sae, interpretability, language, concepts, activations","Are Sparse Autoencoders Useful? A Case Study in Sparse Probing || Jacobian Sparse Autoencoders: Sparsify Computations, Not Just Activations || Sparse Autoencoders, Again? || Compute Optimal Inference and Provable Amortisation Gap in Sparse Autoencoders || Archetypal SAE: Adaptive and Stable Dictionary Learning for Concept Extraction in Large Vision Models",其他主题：saes / sparse / autoencoders,saes / sparse / autoencoders,sparse / autoencoders / useful / case / study / probing / jacobian / sparsify,"keywords=saes, sparse, autoencoders, sparse autoencoders, features, sae, interpretability, language, concepts, activations; title_terms=sparse / autoencoders / useful / case / study / probing / jacobian / sparsify"
ICRA,2025,1,0,ICRA_2025_T000,211,1593,0.1324544883866917,具身智能：机器人操作、导航与视觉语言动作,robot manipulation/navigation/vision-language-action,Embodied AI,Other,"manipulation, robotic, tactile, object, grasping, robotic manipulation, robot, estimation, grasp, pose","Synthesizing Grasps and Regrasps for Complex Manipulation Tasks || $\mathcal{D}(\mathcal{R}, \mathcal{O})$ Grasp: A Unified Representation of Robot and Object Interaction for Cross-Embodiment Dexterous Grasping || High-Precision Object Pose Estimation Using Visual-Tactile Information for Dynamic Interactions in Robotic Grasping || PseudoTouch: Efficiently Imaging the Surface Feel of Objects for Robotic Manipulation || Variable-Friction In-Hand Manipulation for Arbitrary Objects via Diffusion-Based Imitation Learning",其他主题：manipulation / robotic / tactile,manipulation / robotic / tactile,manipulation / mathcal / object / grasping / robotic / objects / synthesizing / grasps,"keywords=manipulation, robotic, tactile, object, grasping, robotic manipulation, robot, estimation, grasp, pose; title_terms=manipulation / mathcal / object / grasping / robotic / objects / synthesizing / grasps"
ICRA,2025,2,1,ICRA_2025_T001,190,1593,0.1192718141870684,具身智能：机器人操作、导航与视觉语言动作,robot manipulation/navigation/vision-language-action,Embodied AI,LLM Agents,"planning, multi-robot, path, multi-agent, path planning, navigation, robot, motion, control, motion planning",Multi-Agent Path Planning in Complex Environments using Gaussian Belief Propagation with Global Path Finding || Targeted Parallelization of Conflict-Based Search for Multi-Robot Path Planning || Search-Based Path Planning in Interactive Environments Among Movable Obstacles || Nearest-Neighbourless Asymptotically Optimal Motion Planning with Fully Connected Informed Trees (FCIT*) || Multi-Agent Obstacle Avoidance Using Velocity Obstacles and Control Barrier Functions,智能体与多智能体系统,planning / multi-robot / path,path / planning / multi / agent / environments / search / obstacles / complex,"keywords=planning, multi-robot, path, multi-agent, path planning, navigation, robot, motion, control, motion planning; title_terms=path / planning / multi / agent / environments / search / obstacles / complex"
ICRA,2025,3,2,ICRA_2025_T002,189,1593,0.1186440677966101,自动驾驶感知：LiDAR、轨迹与三维检测,LiDAR/trajectory/3D detection,Autonomous Driving,3D Vision,"splatting, gaussian, gaussian splatting, slam, lidar, odometry, point, radar, localization, point cloud",JPG-SLAM: Joint Point-Gaussian Splatting Representation for Dense Dynamic SLAM || Gaussian-LIC: Real-Time Photo-Realistic SLAM with Gaussian Splatting and LiDAR-Inertial-Camera Fusion || Hier-SLAM: Scaling-Up Semantics in SLAM with a Hierarchically Categorical Gaussian Splatting || DGS-SLAM: A Visual Dense SLAM Based on Gaussian Splatting in Dynamic Environments || Dy3DGS-SLAM: Monocular 3D Gaussian Splatting SLAM for Dynamic Environments,三维生成与新视角合成,splatting / gaussian / gaussian splatting,slam / gaussian / splatting / dynamic / dense / environments / jpg / joint,"keywords=splatting, gaussian, gaussian splatting, slam, lidar, odometry, point, radar, localization, point cloud; title_terms=slam / gaussian / splatting / dynamic / dense / environments / jpg / joint"
ICRA,2025,4,3,ICRA_2025_T003,181,1593,0.1136220966729441,视觉感知：语义/实例/全景分割,segmentation,Computer Vision,Computer Vision,"detection, object, segmentation, object detection, scene, semantic, fusion, visual, reconstruction, depth",Stands on Shoulders of Giants: Learning to Lift 2D Detection to 3D with Geometry-Driven Objectives || Transferring Visual Knowledge: Semi-Supervised Instance Segmentation for Object Navigation Across Varying Height Viewpoints || Improving Generalization Ability for 3D Object Detection by Learning Sparsity-Invariant Features || MonoCT: Overcoming Monocular 3D Detection Domain Shift with Consistent Teacher Models || CoopDETR: A Unified Cooperative Perception Framework for 3D Detection via Object Query,目标检测与图像分割,detection / object / segmentation,detection / object / stands / shoulders / giants / lift / geometry / driven,"keywords=detection, object, segmentation, object detection, scene, semantic, fusion, visual, reconstruction, depth; title_terms=detection / object / stands / shoulders / giants / lift / geometry / driven"
ICRA,2025,5,4,ICRA_2025_T004,175,1593,0.1098556183301946,具身智能：机器人操作、导航与视觉语言动作,robot manipulation/navigation/vision-language-action,Embodied AI,Other,"robot, imitation, language, human-robot, planning, human, robotic, collaboration, interaction, robots",SAS-Prompt: Large Language Models as Numerical Optimizers for Robot Self-Improvement || Beyond Sight: Finetuning Generalist Robot Policies with Heterogeneous Sensors via Language Grounding || SELP: Generating Safe and Efficient Task Plans for Robot Agents with Large Language Models || LLM-as-BT-Planner: Leveraging LLMs for Behavior Tree Generation in Robot Task Planning || Data-Efficient Learning from Human Interventions for Mobile Robots,其他主题：robot / imitation / language,robot / imitation / language,robot / language / task / sas / prompt / numerical / optimizers / self,"keywords=robot, imitation, language, human-robot, planning, human, robotic, collaboration, interaction, robots; title_terms=robot / language / task / sas / prompt / numerical / optimizers / self"
ICRA,2025,6,5,ICRA_2025_T005,125,1593,0.0784682988072818,具身智能：机器人操作、导航与视觉语言动作,robot manipulation/navigation/vision-language-action,Embodied AI,Other,"locomotion, control, robot, quadruped, robots, humanoid, legged, predictive, predictive control, gait",Optimal Torque Distribution via Dynamic Adaptation for Quadrupedal Locomotion on Slippery Terrains || Beyond Robustness: Learning Unknown Dynamic Load Adaptation for Quadruped Locomotion on Rough Terrain || Offline Adaptation of Quadruped Locomotion Using Diffusion Models || Fine-Tuning Hard-to-Simulate Objectives for Quadruped Locomotion: A Case Study on Total Power Saving || Exploration and Analysis of Torso-Limb Coordination of Quadruped Walkers with Compliant Torso,其他主题：locomotion / control / robot,locomotion / control / robot,locomotion / quadruped / adaptation / dynamic / torso / optimal / torque / distribution,"keywords=locomotion, control, robot, quadruped, robots, humanoid, legged, predictive, predictive control, gait; title_terms=locomotion / quadruped / adaptation / dynamic / torso / optimal / torque / distribution"
ICRA,2025,7,6,ICRA_2025_T006,123,1593,0.0772128060263653,具身智能：机器人操作、导航与视觉语言动作,robot manipulation/navigation/vision-language-action,Embodied AI,Other,"soft, underwater, robot, control, robots, design, robotic, continuum, gripper, actuator",Analysis of Kinematics and Propulsion of a Self-Sensing Multi-DoF Undulating Soft Robotic Fish || AquaMILR: Mechanical Intelligence Simplifies Control of Undulatory Robots in Cluttered Fluid Environments || On the Benefits of Hysteresis in Tendon Driven Continuum Robots || A Variable Stiffness and Transformable Entanglement Soft Robotic Gripper || eViper-2D: A Thin Large-Area Soft Robotics Platform,其他主题：soft / underwater / robot,soft / underwater / robot,soft / robotic / robots / analysis / kinematics / propulsion / self / sensing,"keywords=soft, underwater, robot, control, robots, design, robotic, continuum, gripper, actuator; title_terms=soft / robotic / robots / analysis / kinematics / propulsion / self / sensing"
ICRA,2025,8,7,ICRA_2025_T007,111,1593,0.0696798493408663,生成模型：扩散模型、采样与内容生成,diffusion/sampling/content generation,Generative AI,Generative AI,"driving, autonomous, autonomous driving, diffusion, trajectory, prediction, planning, perception, traffic, trajectory prediction",Beyond Simulation: Benchmarking World Models for Planning and Causality in Autonomous Driving || Robust Planning for Autonomous Driving via Mixed Adversarial Diffusion Predictions || Learning Multiple Probabilistic Decisions from Latent World Model in Autonomous Driving || CAFE-AD: Cross-Scenario Adaptive Feature Enhancement for Trajectory Planning in Autonomous Driving || Planning with Adaptive World Models for Autonomous Driving,图像生成与扩散模型,driving / autonomous / autonomous driving,autonomous / driving / planning / world / adaptive / beyond / simulation / benchmarking,"keywords=driving, autonomous, autonomous driving, diffusion, trajectory, prediction, planning, perception, traffic, trajectory prediction; title_terms=autonomous / driving / planning / world / adaptive / beyond / simulation / benchmarking"
