venue,year,rank,topic,venue_year_topic_id,count,venue_year_total,share,specific_label_cn,specific_label_en,specific_parent_category,parent_category,topic_keywords,representative_titles,topic_label_cn,topic_label_en,title_terms,naming_evidence
ICCV,2023,9,8,ICCV_2023_T008,124,2156,0.0575139146567718,底层视觉：超分、去噪、增强与图像复原,image restoration/super-resolution/enhancement,Computer Vision,Other,"image, images, restoration, super-resolution, noise, denoising, information, existing, low-light, enhancement",Towards General Low-Light Raw Noise Synthesis and Modeling || Multi-Scale Residual Low-Pass Filter Network for Image Deblurring || Low-Light Image Enhancement with Illumination-Aware Gamma Correction and Complete Image Modelling Network || Single Image Deblurring with Row-dependent Blur Magnitude || Empowering Low-Light Image Enhancer through Customized Learnable Priors,其他主题：image / images / restoration,image / images / restoration,image / low / light / deblurring / general / raw / noise / synthesis,"keywords=image, images, restoration, super-resolution, noise, denoising, information, existing, low-light, enhancement; title_terms=image / low / light / deblurring / general / raw / noise / synthesis"
ICCV,2023,10,9,ICCV_2023_T009,109,2156,0.0505565862708719,具身智能：机器人操作、导航与视觉语言动作,robot manipulation/navigation/vision-language-action,Embodied AI,Embodied / Autonomous,"motion, human, trajectory, interactions, prediction, navigation, object, motions, interaction, generation",Synthesizing Diverse Human Motions in 3D Indoor Scenes || Scaling Data Generation in Vision-and-Language Navigation || Persistent-Transient Duality: A Multi-Mechanism Approach for Modeling Human-Object Interaction || Hierarchical Generation of Human-Object Interactions with Diffusion Probabilistic Models || CHORUS : Learning Canonicalized 3D Human-Object Spatial Relations from Unbounded Synthesized Images,点云、自动驾驶与轨迹预测,motion / human / trajectory,human / object / generation / synthesizing / diverse / motions / indoor / scenes,"keywords=motion, human, trajectory, interactions, prediction, navigation, object, motions, interaction, generation; title_terms=human / object / generation / synthesizing / diverse / motions / indoor / scenes"
ICCV,2023,11,10,ICCV_2023_T010,98,2156,0.0454545454545454,迁移泛化：域适应、OOD泛化与鲁棒表征,domain adaptation/OOD generalization,Robust / Transfer Learning,Other,"domain, adaptation, target, source, domain adaptation, domains, generalization, target domain, training, novel",Activate and Reject: Towards Safe Domain Generalization under Category Shift || Unsupervised Feature Representation Learning for Domain-generalized Cross-domain Image Retrieval || Boosting Novel Category Discovery Over Domains with Soft Contrastive Learning and All in One Classifier || DandelionNet: Domain Composition with Instance Adaptive Classification for Domain Generalization || One-Shot Generative Domain Adaptation,其他主题：domain / adaptation / target,domain / adaptation / target,domain / generalization / category / one / activate / reject / safe / under,"keywords=domain, adaptation, target, source, domain adaptation, domains, generalization, target domain, training, novel; title_terms=domain / generalization / category / one / activate / reject / safe / under"
ICCV,2023,12,11,ICCV_2023_T011,94,2156,0.0435992578849721,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"adversarial, attacks, attack, federated, robustness, training, backdoor, clients, local, examples",Practical Membership Inference Attacks Against Large-Scale Multi-Modal Models: A Pilot Study || Boosting Adversarial Transferability via Gradient Relevance Attack || GIFD: A Generative Gradient Inversion Method with Feature Domain Optimization || Set-level Guidance Attack: Boosting Adversarial Transferability of Vision-Language Pre-training Models || An Embarrassingly Simple Backdoor Attack on Self-supervised Learning,隐私安全、攻击与鲁棒性,adversarial / attacks / attack,attack / boosting / adversarial / transferability / gradient / practical / membership / inference,"keywords=adversarial, attacks, attack, federated, robustness, training, backdoor, clients, local, examples; title_terms=attack / boosting / adversarial / transferability / gradient / practical / membership / inference"
ICCV,2023,13,12,ICCV_2023_T012,66,2156,0.0306122448979591,事件视觉：事件相机、运动估计与时序感知,event cameras/motion estimation,Event Vision,Other,"tracking, flow, object, event, motion, optical, optical flow, multi-object, object tracking, trackers",TrackFlow: Multi-Object tracking with Normalizing Flows || Delving into Motion-Aware Matching for Monocular 3D Object Tracking || Object-Centric Multiple Object Tracking || Tracking Everything Everywhere All at Once || Integrating Boxes and Masks: A Multi-Object Framework for Unified Visual Tracking and Segmentation,其他主题：tracking / flow / object,tracking / flow / object,object / tracking / multi / trackflow / normalizing / flows / delving / into,"keywords=tracking, flow, object, event, motion, optical, optical flow, multi-object, object tracking, trackers; title_terms=object / tracking / multi / trackflow / normalizing / flows / delving / into"
ICCV,2023,14,13,ICCV_2023_T013,38,2156,0.0176252319109461,概率机器学习：变分推断、不确定性与后验建模,variational inference/uncertainty/posteriors,Probabilistic ML,Other,"distillation, knowledge, teacher, knowledge distillation, student, loss, training, feature, imagenet, semantic",Distilling from Similar Tasks for Transfer Learning on a Budget || Automated Knowledge Distillation via Monte Carlo Tree Search || Multi-Task Learning with Knowledge Distillation for Dense Prediction || Bridging Cross-task Protocol Inconsistency for Distillation in Dense Object Detection || UniKD: Universal Knowledge Distillation for Mimicking Homogeneous or Heterogeneous Object Detectors,其他主题：distillation / knowledge / teacher,distillation / knowledge / teacher,distillation / knowledge / task / dense / object / distilling / similar / tasks,"keywords=distillation, knowledge, teacher, knowledge distillation, student, loss, training, feature, imagenet, semantic; title_terms=distillation / knowledge / task / dense / object / distilling / similar / tasks"
ICCV,2023,15,14,ICCV_2023_T014,35,2156,0.0162337662337662,多模态音视频生成：语音、音乐与情感生成,audio/music/emotion generation,Multimodal Generation,Other,"audio, speech, facial, sound, audio-visual, lip, video, visual, talking, emotional",Talking Head Generation with Probabilistic Audio-to-Visual Diffusion Priors || Speech2Lip: High-fidelity Speech to Lip Generation by Learning from a Short Video || Lip2Vec: Efficient and Robust Visual Speech Recognition via Latent-to-Latent Visual to Audio Representation Mapping || MODA: Mapping-Once Audio-driven Portrait Animation with Dual Attentions || Imitator: Personalized Speech-driven 3D Facial Animation,其他主题：audio / speech / facial,audio / speech / facial,audio / visual / speech / generation / latent / mapping / driven / animation,"keywords=audio, speech, facial, sound, audio-visual, lip, video, visual, talking, emotional; title_terms=audio / visual / speech / generation / latent / mapping / driven / animation"
ICCV,2023,16,15,ICCV_2023_T015,20,2156,0.0092764378478664,生成模型：扩散模型、采样与内容生成,diffusion/sampling/content generation,Generative AI,Graph Learning,"graph, scene, graph generation, sgg, scene graph, generation, scene graph generation, relation, road, existing",RealGraph: A Multiview Dataset for 4D Real-world Context Graph Generation || Environment-Invariant Curriculum Relation Learning for Fine-Grained Scene Graph Generation || HiLo: Exploiting High Low Frequency Relations for Unbiased Panoptic Scene Graph Generation || Compositional Feature Augmentation for Unbiased Scene Graph Generation || Detecting Objects with Context-Likelihood Graphs and Graph Refinement,图学习与图神经网络,graph / scene / graph generation,graph / generation / scene / context / unbiased / realgraph / multiview / real,"keywords=graph, scene, graph generation, sgg, scene graph, generation, scene graph generation, relation, road, existing; title_terms=graph / generation / scene / context / unbiased / realgraph / multiview / real"
ICDE,2023,1,0,ICDE_2023_T000,62,371,0.1671159029649595,知识图谱：实体关系、推理与补全,knowledge graph reasoning/completion,Knowledge Graph,Graph Learning,"knowledge, knowledge graph, extended, graph, abstract, extended abstract, joins, entity, graphs, search",Discovery of Cross Joins (Extended Abstract) || Extracting Graphs Properties with Semantic Joins || A Holistic Approach for Answering Logical Queries on Knowledge Graphs || PyLatheDB - A Library for Relational Keyword Search with Support to Schema References || Stable Tuple Embeddings for Dynamic Databases,图学习与图神经网络,knowledge / knowledge graph / extended,joins / graphs / discovery / cross / extended / abstract / extracting / properties,"keywords=knowledge, knowledge graph, extended, graph, abstract, extended abstract, joins, entity, graphs, search; title_terms=joins / graphs / discovery / cross / extended / abstract / extracting / properties"
ICDE,2023,2,1,ICDE_2023_T001,61,371,0.1644204851752021,三维视觉：Gaussian Splatting、新视角合成与重建,Gaussian Splatting/view synthesis/reconstruction,3D Vision,LLM / IR,"storage, efficient, database, blockchain, cloud, processing, analytics, distributed, dynamic, processors",Redesigning High-Performance LSM-based Key-Value Stores with Persistent CPU Caches || Real-Time LSM-Trees for HTAP Workloads || Unshackling Database Benchmarking from Synthetic Workloads || Accelerating Cloud-Native Databases with Distributed PMem Stores || S/C: Speeding up Data Materialization with Bounded Memory,检索增强生成与信息检索,storage / efficient / database,lsm / stores / workloads / redesigning / high / performance / key / value,"keywords=storage, efficient, database, blockchain, cloud, processing, analytics, distributed, dynamic, processors; title_terms=lsm / stores / workloads / redesigning / high / performance / key / value"
ICDE,2023,3,2,ICDE_2023_T002,56,371,0.1509433962264151,具身智能：机器人操作、导航与视觉语言动作,robot manipulation/navigation/vision-language-action,Embodied AI,Embodied / Autonomous,"spatial, efficient, road, trajectory, traffic, prediction, delivery, crowdsourcing, forecasting, abstract",Modeling Intra- and Inter-community Information for Route and Time Prediction in Last-mile Delivery || Finding Top-k Optimal Routes with Collective Spatial Keywords on Road Networks || Double Hierarchical Labeling Shortest Distance Querying in Time-dependent Road Networks || Extreme-Aware Local-Global Attention for Spatio-Temporal Urban Mobility Learning || Modeling Spatial Trajectories with Attribute Representation Learning (Extended Abstract),点云、自动驾驶与轨迹预测,spatial / efficient / road,modeling / time / spatial / road / intra / inter / community / information,"keywords=spatial, efficient, road, trajectory, traffic, prediction, delivery, crowdsourcing, forecasting, abstract; title_terms=modeling / time / spatial / road / intra / inter / community / information"
ICDE,2023,4,3,ICDE_2023_T003,50,371,0.1347708894878706,图学习：图聚类、表示学习与结构匹配,graph clustering/representation/matching,Graph Learning,Graph Learning,"graph, abstract, extended abstract, extended, clustering, federated, graphs, deep, attributed, clustering extended",Learning Deep Graph Representations via Convolutional Neural Networks (Extended abstract) || SEIGN: A Simple and Efficient Graph Neural Network for Large Dynamic Graphs || Fast Unsupervised Graph Embedding via Graph Zoom Learning || Rethinking Graph Auto-Encoder Models for Attributed Graph Clustering (Extended abstract) || Data Representation by Joint Hypergraph Embedding and Sparse Coding (Extended Abstract),图学习与图神经网络,graph / abstract / extended abstract,graph / extended / abstract / embedding / representations / convolutional / seign / simple,"keywords=graph, abstract, extended abstract, extended, clustering, federated, graphs, deep, attributed, clustering extended; title_terms=graph / extended / abstract / embedding / representations / convolutional / seign / simple"
ICDE,2023,5,4,ICDE_2023_T004,43,371,0.1159029649595687,信息检索：查询理解、搜索与文档检索,query/search/document retrieval,Information Retrieval,Other,"abstract, extended abstract, extended, decision, selection, feature, learned, unsupervised, search, efficient",Towards an AutoML System for Fair Classifications ∗ || Collective Decision for Open Set Recognition (Extended Abstract) || Enhancing Factorization Machines with Generalized Metric Learning (Extended Abstract) || Amalur: Data Integration Meets Machine Learning || Community Search: A Meta-Learning Approach,其他主题：abstract / extended abstract / extended,abstract / extended abstract / extended,extended / abstract / automl / system / fair / classifications / collective / decision,"keywords=abstract, extended abstract, extended, decision, selection, feature, learned, unsupervised, search, efficient; title_terms=extended / abstract / automl / system / fair / classifications / collective / decision"
ICDE,2023,6,5,ICDE_2023_T005,42,371,0.1132075471698113,推荐系统：排序、召回与点击率预测,ranking/retrieval/CTR recommendation,Recommendation,Recommendation,"recommendation, abstract, extended abstract, extended, sequential, sequential recommendation, recommender systems, recommender, multi-task, framework",Multi-task Learning for Recommendation over Heterogeneous Information Network (Extended abstract) || Incremental Learning for Multi-Interest Sequential Recommendation || HAM: Hybrid Associations Models for Sequential Recommendation (Extended abstract) || Instant Representation Learning for Recommendation over Large Dynamic Graphs || MAMDR: A Model Agnostic Learning Framework for Multi-Domain Recommendation,推荐系统与点击率预测,recommendation / abstract / extended abstract,recommendation / multi / over / extended / abstract / sequential / task / heterogeneous,"keywords=recommendation, abstract, extended abstract, extended, sequential, sequential recommendation, recommender systems, recommender, multi-task, framework; title_terms=recommendation / multi / over / extended / abstract / sequential / task / heterogeneous"
ICDE,2023,7,6,ICDE_2023_T006,36,371,0.0970350404312668,图学习：GNN、节点分类与链接预测,GNN/node/link prediction,Graph Learning,Graph Learning,"graphs, graph, subgraph, graph processing, processing, efficient, path, bipartite graphs, bipartite, distributed",Hop-Constrained s-t Simple Path Enumeration on Large Dynamic Graphs || Exploiting Reuse for GPU Subgraph Enumeration (Extended Abstract) || Flash: A Framework for Programming Distributed Graph Processing Algorithms || Efficient and Effective Path Compression in Large Graphs || Scalable Algorithms for Densest Subgraph Discovery,图学习与图神经网络,graphs / graph / subgraph,path / enumeration / graphs / subgraph / algorithms / hop / constrained / simple,"keywords=graphs, graph, subgraph, graph processing, processing, efficient, path, bipartite graphs, bipartite, distributed; title_terms=path / enumeration / graphs / subgraph / algorithms / hop / constrained / simple"
ICDE,2023,8,7,ICDE_2023_T007,21,371,0.0566037735849056,时序建模：时间序列预测、动力系统与基础模型,time-series forecasting/dynamical systems,Time Series,Time Series,"time, series, time series, temporal, streams, discovering, patterns, inference, automatic, detection",HyperCalm Sketch: One-Pass Mining Periodic Batches in Data Streams || TSExplain: Explaining Aggregated Time Series by Surfacing Evolving Contributors || Discovering Frequency Bursting Patterns in Temporal Graphs || CPiX: Real-Time Analytics Over Out-of-Order Data Streams by Incremental Sliding-Window Aggregation || Discovering Temporal Patterns for Event Sequence Clustering via Policy Mixture Model (Extended Abstract),时间序列预测,time / series / time series,streams / time / discovering / patterns / temporal / hypercalm / sketch / one,"keywords=time, series, time series, temporal, streams, discovering, patterns, inference, automatic, detection; title_terms=streams / time / discovering / patterns / temporal / hypercalm / sketch / one"
ICLR,2023,1,0,ICLR_2023_T000,230,1530,0.1503267973856209,强化学习：离线策略、奖励建模与控制,offline RL/reward/control,Reinforcement Learning,LLM Agents,"reinforcement, policy, offline, reward, agents, algorithm, algorithms, agent, policies, control","Simplifying Model-based RL: Learning Representations, Latent-space Models, and Policies with One Objective || Is Conditional Generative Modeling all you need for Decision Making? || A General Framework for Sample-Efficient Function Approximation in Reinforcement Learning || BC-IRL: Learning Generalizable Reward Functions from Demonstrations || Offline Q-learning on Diverse Multi-Task Data Both Scales And Generalizes",智能体与多智能体系统,reinforcement / policy / offline,simplifying / representations / latent / space / policies / one / objective / conditional,"keywords=reinforcement, policy, offline, reward, agents, algorithm, algorithms, agent, policies, control; title_terms=simplifying / representations / latent / space / policies / one / objective / conditional"
ICLR,2023,2,1,ICLR_2023_T001,193,1530,0.1261437908496732,视觉感知：目标检测、识别与视觉表征,detection/recognition/visual representation,Computer Vision,Other,"image, contrastive, self-supervised, visual, representation, representations, object, vision, feature, masked","On the duality between contrastive and non-contrastive self-supervised learning || When and Why Vision-Language Models Behave like Bags-Of-Words, and What to Do About It? || A theoretical study of inductive biases in contrastive learning || Diagnosing and Rectifying Vision Models using Language || Visual Classification via Description from Large Language Models",其他主题：image / contrastive / self-supervised,image / contrastive / self-supervised,contrastive / language / vision / duality / between / non / self / supervised,"keywords=image, contrastive, self-supervised, visual, representation, representations, object, vision, feature, masked; title_terms=contrastive / language / vision / duality / between / non / self / supervised"
ICLR,2023,3,2,ICLR_2023_T002,143,1530,0.0934640522875817,概率机器学习：变分推断、不确定性与后验建模,variational inference/uncertainty/posteriors,Probabilistic ML,Other,"latent, variational, space, training, dynamics, continual, forgetting, deep, representation, memory","Learning in temporally structured environments || Versatile Neural Processes for Learning Implicit Neural Representations || Backpropagation at the Infinitesimal Inference Limit of Energy-Based Models: Unifying Predictive Coding, Equilibrium Propagation, and Contrastive Hebbian Learning || Accurate Bayesian Meta-Learning by Accurate Task Posterior Inference || Neural Networks and the Chomsky Hierarchy",其他主题：latent / variational / space,latent / variational / space,inference / accurate / temporally / structured / environments / versatile / processes / implicit,"keywords=latent, variational, space, training, dynamics, continual, forgetting, deep, representation, memory; title_terms=inference / accurate / temporally / structured / environments / versatile / processes / implicit"
ICLR,2023,4,3,ICLR_2023_T003,140,1530,0.0915032679738562,大模型推理：问答、常识与思维链,QA/commonsense/chain-of-thought reasoning,LLM Reasoning,LLM Reasoning,"language, reasoning, knowledge, natural, training, code, natural language, generation, prompting, logical",Compositional Semantic Parsing with Large Language Models || Least-to-Most Prompting Enables Complex Reasoning in Large Language Models || Ask Me Anything: A simple strategy for prompting language models || Sub-Task Decomposition Enables Learning in Sequence to Sequence Tasks || Selection-Inference: Exploiting Large Language Models for Interpretable Logical Reasoning,大模型推理与思维链,language / reasoning / knowledge,language / prompting / enables / reasoning / sequence / compositional / semantic / parsing,"keywords=language, reasoning, knowledge, natural, training, code, natural language, generation, prompting, logical; title_terms=language / prompting / enables / reasoning / sequence / compositional / semantic / parsing"
ICLR,2023,5,4,ICLR_2023_T004,129,1530,0.084313725490196,迁移泛化：域适应、OOD泛化与鲁棒表征,domain adaptation/OOD generalization,Robust / Transfer Learning,Optimization,"optimization, gradient, training, generalization, sgd, descent, deep, convergence, gradient descent, number",Restricted Strong Convexity of Deep Learning Models with Smooth Activations || The Implicit Bias of Minima Stability in Multivariate Shallow ReLU Networks || Agnostic Learning of General ReLU Activation Using Gradient Descent || Beyond Lipschitz: Sharp Generalization and Excess Risk Bounds for Full-Batch GD || Neural Networks Efficiently Learn Low-Dimensional Representations with SGD,优化算法与训练动力学,optimization / gradient / training,relu / restricted / strong / convexity / smooth / activations / implicit / bias,"keywords=optimization, gradient, training, generalization, sgd, descent, deep, convergence, gradient descent, number; title_terms=relu / restricted / strong / convexity / smooth / activations / implicit / bias"
ICLR,2023,6,5,ICLR_2023_T005,125,1530,0.0816993464052287,生成模型：文生图、扩散采样与图像编辑,text-to-image diffusion/editing,Generative AI,Generative AI,"diffusion, image, generative, generation, images, scene, process, synthesis, representation, denoising",Novel View Synthesis with Diffusion Models || Flow Matching for Generative Modeling || Images as Weight Matrices: Sequential Image Generation Through Synaptic Learning Rules || NeRN: Learning Neural Representations for Neural Networks || Learning multi-scale local conditional probability models of images,图像生成与扩散模型,diffusion / image / generative,images / novel / view / synthesis / diffusion / flow / matching / generative,"keywords=diffusion, image, generative, generation, images, scene, process, synthesis, representation, denoising; title_terms=images / novel / view / synthesis / diffusion / flow / matching / generative"
ICLR,2023,7,6,ICLR_2023_T006,121,1530,0.0790849673202614,迁移泛化：域适应、OOD泛化与鲁棒表征,domain adaptation/OOD generalization,Robust / Transfer Learning,Other,"domain, adaptation, training, label, distribution, ood, samples, detection, uncertainty, generalization",A framework for benchmarking Class-out-of-distribution detection and its application to ImageNet || Modeling the Data-Generating Process is Necessary for Out-of-Distribution Generalization || A Call to Reflect on Evaluation Practices for Failure Detection in Image Classification || When Source-Free Domain Adaptation Meets Learning with Noisy Labels || How robust is unsupervised representation learning to distribution shift?,其他主题：domain / adaptation / training,domain / adaptation / training,distribution / out / detection / framework / benchmarking / class / its / application,"keywords=domain, adaptation, training, label, distribution, ood, samples, detection, uncertainty, generalization; title_terms=distribution / out / detection / framework / benchmarking / class / its / application"
ICLR,2023,8,7,ICLR_2023_T007,102,1530,0.0666666666666666,图学习：GNN、节点分类与链接预测,GNN/node/link prediction,Graph Learning,Graph Learning,"graph, gnns, graphs, node, gnn, nodes, problem, experiments, graph gnns, optimization","Graph Neural Networks are Inherently Good Generalizers: Insights by Bridging GNNs and MLPs || Learning MLPs on Graphs: A Unified View of Effectiveness, Robustness, and Efficiency || $\mathscr{N}$-WL: A New Hierarchy of Expressivity for Graph Neural Networks || MetaGL: Evaluation-Free Selection of Graph Learning Models via Meta-Learning || Agent-based Graph Neural Networks",图学习与图神经网络,graph / gnns / graphs,graph / mlps / inherently / good / generalizers / insights / bridging / gnns,"keywords=graph, gnns, graphs, node, gnn, nodes, problem, experiments, graph gnns, optimization; title_terms=graph / mlps / inherently / good / generalizers / insights / bridging / gnns"
ICLR,2023,9,8,ICLR_2023_T008,86,1530,0.0562091503267973,模型压缩：量化、剪枝与低秩加速,quantization/pruning/low-rank compression,Efficient ML,Other,"pruning, training, tabular, distillation, teacher, compression, sparse, deep, accuracy, student",Sparsity May Cry: Let Us Fail (Current) Sparse Neural Networks Together! || Dataset Pruning: Reducing Training Data by Examining Generalization Influence || LilNetX: Lightweight Networks with EXtreme Model Compression and Structured Sparsification || Minimum Variance Unbiased N:M Sparsity for the Neural Gradients || Effective Self-supervised Pre-training on Low-compute Networks without Distillation,其他主题：pruning / training / tabular,pruning / training / tabular,sparsity / may / cry / let / fail / current / sparse / together,"keywords=pruning, training, tabular, distillation, teacher, compression, sparse, deep, accuracy, student; title_terms=sparsity / may / cry / let / fail / current / sparse / together"
ICLR,2023,10,9,ICLR_2023_T009,74,1530,0.0483660130718954,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"federated, privacy, fairness, clients, local, fair, heterogeneity, training, algorithms, private","Bias Propagation in Federated Learning || FedSpeed: Larger Local Interval, Less Communication Round, and Higher Generalization Accuracy || A Statistical Framework for Personalized Federated Learning and Estimation: Theory, Algorithms, and Privacy || Personalized Federated Learning with Feature Alignment and Classifier Collaboration || FedExP: Speeding Up Federated Averaging via Extrapolation",隐私安全、攻击与鲁棒性,federated / privacy / fairness,federated / personalized / bias / propagation / fedspeed / larger / local / interval,"keywords=federated, privacy, fairness, clients, local, fair, heterogeneity, training, algorithms, private; title_terms=federated / personalized / bias / propagation / fedspeed / larger / local / interval"
ICLR,2023,11,10,ICLR_2023_T010,71,1530,0.0464052287581699,时序建模：时间序列预测、动力系统与基础模型,time-series forecasting/dynamical systems,Time Series,Time Series,"transformer, attention, transformers, time, series, time series, speech, training, audio, vision","Toeplitz Neural Network for Sequence Modeling || The Lazy Neuron Phenomenon: On Emergence of Activation Sparsity in Transformers || Learning to Grow Pretrained Models for Efficient Transformer Training || A Theoretical Understanding of Shallow Vision Transformers: Learning, Generalization, and Sample Complexity || Treeformer: Dense Gradient Trees for Efficient Attention Computation",时间序列预测,transformer / attention / transformers,transformers / toeplitz / sequence / modeling / lazy / neuron / phenomenon / emergence,"keywords=transformer, attention, transformers, time, series, time series, speech, training, audio, vision; title_terms=transformers / toeplitz / sequence / modeling / lazy / neuron / phenomenon / emergence"
ICLR,2023,12,11,ICLR_2023_T011,55,1530,0.0359477124183006,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"adversarial, robustness, training, attack, attacks, adversarial training, robust, backdoor, examples, certified","Inequality phenomenon in $l_{\infty}$-adversarial training, and its unrealized threats || Why adversarial training can hurt robust accuracy || Making Substitute Models More Bayesian Can Enhance Transferability of Adversarial Examples || A law of adversarial risk, interpolation, and label noise || Certified Training: Small Boxes are All You Need",隐私安全、攻击与鲁棒性,adversarial / robustness / training,adversarial / can / inequality / phenomenon / infty / its / unrealized / threats,"keywords=adversarial, robustness, training, attack, attacks, adversarial training, robust, backdoor, examples, certified; title_terms=adversarial / can / inequality / phenomenon / infty / its / unrealized / threats"
ICLR,2023,13,12,ICLR_2023_T012,39,1530,0.0254901960784313,AI4Science：蛋白结构、序列与功能建模,protein modeling,AI for Science,AI for Science,"protein, molecular, molecules, drug, molecule, design, structures, structure, prediction, equivariant",3D Equivariant Diffusion for Target-Aware Molecule Generation and Affinity Prediction || Pre-training via Denoising for Molecular Property Prediction || Equivariant Shape-Conditioned Generation of 3D Molecules for Ligand-Based Drug Design || Retrieval-based Controllable Molecule Generation || Molecule Generation For Target Protein Binding with Structural Motifs,AI for Science 与药物/蛋白,protein / molecular / molecules,generation / molecule / equivariant / target / prediction / diffusion / aware / affinity,"keywords=protein, molecular, molecules, drug, molecule, design, structures, structure, prediction, equivariant; title_terms=generation / molecule / equivariant / target / prediction / diffusion / aware / affinity"
ICLR,2023,14,13,ICLR_2023_T013,22,1530,0.0143790849673202,因果学习：因果发现、反事实与处理效应,causal discovery/counterfactuals,Causal ML,Trustworthy AI,"causal, causal discovery, discovery, counterfactual, variables, directed, treatment, causality, graphs, graph",GRACE-C: Generalized Rate Agnostic Causal Estimation via Constraints || Learning to Induce Causal Structure || Boosting Causal Discovery via Adaptive Sample Reweighting || Neural Causal Models for Counterfactual Identification and Estimation || Causal Reasoning in the Presence of Latent Confounders via Neural ADMG Learning,幻觉检测与事实性,causal / causal discovery / discovery,causal / estimation / grace / generalized / rate / agnostic / constraints / induce,"keywords=causal, causal discovery, discovery, counterfactual, variables, directed, treatment, causality, graphs, graph; title_terms=causal / estimation / grace / generalized / rate / agnostic / constraints / induce"
ICML,2023,1,0,ICML_2023_T000,248,1828,0.1356673960612691,代码大模型：代码生成、程序理解与评测,code LLMs/generation/evaluation,Code Intelligence,Other,"language, training, code, transformers, accuracy, memory, generation, image, pre-training, state-of-the-art",HyperTuning: Toward Adapting Large Language Models without Back-propagation || A Statistical Perspective on Retrieval-Based Models || Cramming: Training a Language Model on a single GPU in one day. || Exploring the Benefits of Training Expert Language Models over Instruction Tuning || Efficient Training of Language Models using Few-Shot Learning,其他主题：language / training / code,language / training / code,language / hypertuning / toward / adapting / without / back / propagation / statistical,"keywords=language, training, code, transformers, accuracy, memory, generation, image, pre-training, state-of-the-art; title_terms=language / hypertuning / toward / adapting / without / back / propagation / statistical"
ICML,2023,2,1,ICML_2023_T001,217,1828,0.1187089715536105,在线决策：Bandit、后悔界与探索,bandits/regret/exploration,Reinforcement Learning,Reinforcement Learning,"regret, algorithm, algorithms, online, problem, bound, bandit, linear, optimal, games",Bayesian Design Principles for Frequentist Sequential Learning || Improved Regret for Efficient Online Reinforcement Learning with Linear Function Approximation || Hardness of Independent Learning and Sparse Equilibrium Computation in Markov Games || A Framework for Adapting Offline Algorithms to Solve Combinatorial Multi-Armed Bandit Problems with Bandit Feedback || Regret Minimization and Convergence to Equilibria in General-sum Markov Games,老虎机与在线决策,regret / algorithm / algorithms,regret / markov / games / bandit / bayesian / design / principles / frequentist,"keywords=regret, algorithm, algorithms, online, problem, bound, bandit, linear, optimal, games; title_terms=regret / markov / games / bandit / bayesian / design / principles / frequentist"
ICML,2023,3,2,ICML_2023_T002,193,1828,0.1055798687089715,强化学习：离线策略、奖励建模与控制,offline RL/reward/control,Reinforcement Learning,LLM Agents,"policy, reinforcement, offline, reward, exploration, agent, algorithm, environment, algorithms, environments",Jump-Start Reinforcement Learning || The Virtues of Laziness in Model-based RL: A Unified Objective and Algorithms || Inverse Reinforcement Learning without Reinforcement Learning || Efficient Online Reinforcement Learning with Offline Data || Understanding the Complexity Gains of Single-Task RL with a Curriculum,智能体与多智能体系统,policy / reinforcement / offline,reinforcement / jump / start / virtues / laziness / unified / objective / algorithms,"keywords=policy, reinforcement, offline, reward, exploration, agent, algorithm, environment, algorithms, environments; title_terms=reinforcement / jump / start / virtues / laziness / unified / objective / algorithms"
ICML,2023,4,3,ICML_2023_T003,173,1828,0.0946389496717724,迁移泛化：域适应、OOD泛化与鲁棒表征,domain adaptation/OOD generalization,Robust / Transfer Learning,Other,"training, deep, generalization, representations, representation, error, features, gradient, work, random",Neural Collapse in Deep Linear Networks: From Balanced to Imbalanced Data || Deterministic equivalent and error universality of deep random features learning || A theory of representation learning gives a deep generalisation of kernel methods || Equivariant Architectures for Learning in Deep Weight Spaces || Feature learning in deep classifiers through Intermediate Neural Collapse,其他主题：training / deep / generalization,training / deep / generalization,collapse / linear / balanced / imbalanced / deterministic / equivalent / error / universality,"keywords=training, deep, generalization, representations, representation, error, features, gradient, work, random; title_terms=collapse / linear / balanced / imbalanced / deterministic / equivalent / error / universality"
ICML,2023,5,4,ICML_2023_T004,143,1828,0.0782275711159737,鲁棒泛化：OOD检测、校准与噪声标签,OOD/calibration/noisy labels,Robust / Weakly Supervised ML,Other,"label, training, ood, fairness, distribution, domain, labels, shifts, detection, contrastive",The Value of Out-of-Distribution Data || Revisiting Discriminative vs. Generative Classifiers: Theory and Implications || Accuracy on the Curve: On the Nonlinear Correlation of ML Performance Between Data Subpopulations || Provably Invariant Learning without Domain Information || Random Classification Noise does not defeat All Convex Potential Boosters Irrespective of Model Choice,其他主题：label / training / ood,label / training / ood,value / out / distribution / revisiting / discriminative / generative / classifiers / theory,"keywords=label, training, ood, fairness, distribution, domain, labels, shifts, detection, contrastive; title_terms=value / out / distribution / revisiting / discriminative / generative / classifiers / theory"
